customer_id,customer_name,segment,industry,region,country,signup_date,employee_count,annual_revenue,engagement_score,customer_health_score,churn_risk_score,churn_flag,total_orders,total_revenue,total_margin,recent_order_count,recent_revenue,recent_avg_discount,recent_avg_shipping_days,recent_last_order,days_since_last_order,order_velocity,revenue_90d_target
CUS-006561,Customer 06561,Mid-Market,Logistics,Europe,Country-09,2023-04-02 00:00:00+00:00,1049,20847858,36.47,19.0,67.72,1,11.0,1199802.25,536201.66,2,231290.82,0.06855,9.0,2026-06-13 00:00:00+00:00,52,0.2115,206956.75
CUS-006562,Customer 06562,Mid-Market,Retail,Latin America,Country-10,2024-05-13 00:00:00+00:00,5260,21941269,67.12,43.27,60.98,1,17.0,1948454.12,933707.74,4,539551.5,0.0369,12.25,2026-07-01 00:00:00+00:00,34,0.5,562111.92
CUS-006563,Customer 06563,Enterprise,Healthcare,North America,Country-11,2024-12-03 00:00:00+00:00,24723,189323150,67.67,34.31,73.13,1,17.0,2648796.5700000003,1130217.61,5,802623.98,0.0798799999999999,11.8,2026-04-27 00:00:00+00:00,99,0.1717,892661.54
CUS-006564,Customer 06564,SMB,Energy,North America,Country-12,2024-01-10 00:00:00+00:00,17428,1394172,30.62,23.38,76.06,1,4.0,610039.73,224709.89,0,0.0,0.0,0.0,Unknown,999,0.004,0.0
CUS-006565,Customer 06565,Mid-Market,Telecom,Asia Pacific,Country-13,2024-04-25 00:00:00+00:00,6067,22165447,77.68,39.44,64.4,1,12.0,1577943.6,568088.91,3,237431.18,0.0368,8.333333333333334,2026-04-25 00:00:00+00:00,101,0.1188,276985.11
CUS-006566,Customer 06566,Mid-Market,Technology,Asia Pacific,Country-14,2024-07-29 00:00:00+00:00,10768,8410302,37.71,30.28,63.92,1,6.0,426004.63,174932.82,3,161591.87,0.1110666666666666,10.333333333333334,2026-07-25 00:00:00+00:00,10,0.6,184213.23
CUS-006567,Customer 06567,Mid-Market,Energy,Asia Pacific,Country-15,2024-02-14 00:00:00+00:00,21439,19256186,48.67,31.29,65.46,1,11.0,1385031.29,618249.93,2,257559.63,0.0921,11.0,2026-06-20 00:00:00+00:00,45,0.2444,258139.19
CUS-006568,Customer 06568,Mid-Market,Retail,North America,Country-16,2024-11-08 00:00:00+00:00,4945,8778607,49.98,24.32,63.02,1,7.0,358789.26,136272.72,2,139259.78,0.0497,7.5,2026-05-14 00:00:00+00:00,82,0.0854,113794.99
CUS-006569,Customer 06569,Mid-Market,Energy,Latin America,Country-17,2023-09-13 00:00:00+00:00,7490,15229902,60.09,28.58,63.91,1,10.0,807530.1,368735.88,2,13961.21,0.1016499999999999,18.5,2026-06-17 00:00:00+00:00,48,0.2083,14510.22
CUS-006570,Customer 06570,SMB,Education,Europe,Country-18,2023-06-06 00:00:00+00:00,6020,357735,35.42,13.45,96.61,1,4.0,466944.39,245356.15,1,103991.11,0.0377,13.0,2026-05-14 00:00:00+00:00,82,0.0488,106575.82
CUS-006571,Customer 06571,Mid-Market,Logistics,Latin America,Country-19,2023-06-18 00:00:00+00:00,16629,24948314,78.46,44.0,32.8,0,15.0,1613303.19,809485.17,1,262023.45,0.0851,6.0,2026-07-22 00:00:00+00:00,13,1.1538,268431.52
CUS-006572,Customer 06572,Mid-Market,Healthcare,Asia Pacific,Country-20,2023-06-06 00:00:00+00:00,13195,4582555,38.8,12.9,84.39,1,7.0,849572.27,290829.23,2,138873.39,0.09,8.0,2026-05-21 00:00:00+00:00,75,0.0933,151775.78
CUS-006573,Customer 06573,Mid-Market,Finance,Europe,Country-21,2023-02-03 00:00:00+00:00,12528,24009310,100.0,46.75,49.51,0,11.0,1059455.65,502995.7,3,349836.64,0.0503333333333333,7.666666666666667,2026-06-20 00:00:00+00:00,45,0.2444,432968.76
CUS-006574,Customer 06574,Mid-Market,Government,Asia Pacific,Country-22,2023-02-09 00:00:00+00:00,9481,22934063,43.18,18.69,85.48,1,9.0,1244897.98,545258.43,1,238825.04,0.0872,13.0,2026-03-11 00:00:00+00:00,146,0.0616,210869.14
CUS-006575,Customer 06575,Mid-Market,Logistics,Asia Pacific,Country-23,2023-02-17 00:00:00+00:00,8216,5878836,99.38,34.2,50.87,0,9.0,991994.41,396165.86,3,422548.52,0.0644999999999999,12.666666666666666,2026-04-11 00:00:00+00:00,115,0.0783,374499.69
CUS-006576,Customer 06576,Mid-Market,Government,Europe,Country-00,2023-05-22 00:00:00+00:00,12855,18144152,73.3,35.38,59.27,1,12.0,1321987.62,553441.89,1,49042.61,0.158,14.0,2026-05-02 00:00:00+00:00,94,0.1277,57068.5
CUS-006577,Customer 06577,Mid-Market,Government,Asia Pacific,Country-01,2024-07-24 00:00:00+00:00,19981,10238646,56.46,13.56,82.32,1,12.0,1428815.23,520812.46,3,383088.93000000005,0.0385666666666666,17.666666666666668,2026-04-19 00:00:00+00:00,107,0.1121,452893.0
CUS-006578,Customer 06578,SMB,Telecom,North America,Country-02,2023-08-05 00:00:00+00:00,20319,4954953,47.17,17.82,85.02,1,4.0,288263.08,138388.41,0,0.0,0.0,0.0,Unknown,999,0.004,0.0
CUS-006579,Customer 06579,SMB,Manufacturing,Middle East & Africa,Country-03,2024-06-10 00:00:00+00:00,19618,3588853,38.7,22.88,77.06,1,2.0,429445.66,245698.05,0,0.0,0.0,0.0,Unknown,999,0.002,0.0
CUS-006580,Customer 06580,SMB,Healthcare,Europe,Country-04,2023-03-07 00:00:00+00:00,1169,4382572,48.86,23.49,64.92,1,2.0,184015.58,51377.25,0,0.0,0.0,0.0,Unknown,999,0.002,0.0
CUS-006581,Customer 06581,SMB,Healthcare,North America,Country-05,2024-12-21 00:00:00+00:00,12266,3439885,33.68,16.5,81.13,1,5.0,368980.76,170951.46,0,0.0,0.0,0.0,Unknown,999,0.005,0.0
CUS-006582,Customer 06582,Mid-Market,Education,Latin America,Country-06,2023-11-17 00:00:00+00:00,9855,3464827,67.93,23.77,70.79,1,3.0,351632.49,92869.89,1,273854.84,0.1476,8.0,2026-02-08 00:00:00+00:00,177,0.0169,272153.9
CUS-006583,Customer 06583,SMB,Healthcare,North America,Country-07,2024-02-02 00:00:00+00:00,23382,2542106,46.55,29.43,73.82,1,4.0,460582.92,204928.84,0,0.0,0.0,0.0,Unknown,999,0.004,0.0
CUS-006584,Customer 06584,Enterprise,Finance,Middle East & Africa,Country-08,2024-08-30 00:00:00+00:00,10400,323261419,58.15,30.39,67.88,1,19.0,1608949.59,660466.29,7,398884.67,0.0685857142857142,14.571428571428571,2026-06-29 00:00:00+00:00,36,0.5278,425087.74
CUS-006585,Customer 06585,Mid-Market,Education,Europe,Country-09,2025-06-16 00:00:00+00:00,6189,11925248,63.98,34.86,77.38,1,18.0,1849251.88,710304.14,9,541329.22,0.0709888888888888,11.11111111111111,2026-08-03 00:00:00+00:00,1,18.0,630711.59
CUS-006586,Customer 06586,Enterprise,Manufacturing,North America,Country-10,2024-12-14 00:00:00+00:00,6291,465296575,77.12,61.38,33.97,0,34.0,2680944.17,1261200.34,9,789816.13,0.0591111111111111,13.22222222222222,2026-07-24 00:00:00+00:00,11,3.0909,1027517.72
CUS-006587,Customer 06587,Enterprise,Energy,North America,Country-11,2023-12-28 00:00:00+00:00,4890,86759487,61.96,18.67,77.35,1,9.0,1258061.25,515648.25,2,258312.62,0.02835,12.0,2026-03-20 00:00:00+00:00,137,0.0657,288668.21
CUS-006588,Customer 06588,SMB,Technology,North America,Country-12,2023-11-08 00:00:00+00:00,11060,3830217,38.01,13.99,82.29,1,3.0,179037.63,60970.630000000005,1,146043.41,0.0834,16.0,2026-04-12 00:00:00+00:00,114,0.0263,154423.2
CUS-006589,Customer 06589,SMB,Government,North America,Country-13,2023-11-01 00:00:00+00:00,6622,4745874,51.17,19.21,79.44,1,3.0,377970.96,103855.73,1,107075.45,0.0598,7.0,2026-04-08 00:00:00+00:00,118,0.0254,103975.22
CUS-006590,Customer 06590,Mid-Market,Telecom,North America,Country-14,2023-03-17 00:00:00+00:00,14176,7461442,73.27,35.42,70.48,1,8.0,617465.98,226521.55,1,164690.39,0.0735,14.0,2026-03-08 00:00:00+00:00,149,0.0537,172290.76
CUS-006591,Customer 06591,Enterprise,Technology,Europe,Country-15,2023-11-01 00:00:00+00:00,5790,487103255,70.01,41.01,55.9,0,31.0,2930705.45,1225698.56,5,548731.39,0.04762,6.6,2026-06-15 00:00:00+00:00,50,0.62,511199.76
CUS-006592,Customer 06592,Mid-Market,Education,North America,Country-16,2024-11-14 00:00:00+00:00,14634,11615812,71.03,23.05,74.19,1,9.0,489180.64,210716.65,4,190559.56,0.090925,16.0,2026-07-09 00:00:00+00:00,26,0.3462,236737.85
CUS-006593,Customer 06593,Mid-Market,Government,Europe,Country-17,2023-09-06 00:00:00+00:00,15400,9477156,74.34,33.36,69.14,1,11.0,1917894.35,790815.65,1,332961.57,0.1116,10.0,2026-03-03 00:00:00+00:00,154,0.0714,316559.82
CUS-006594,Customer 06594,SMB,Logistics,North America,Country-18,2023-12-19 00:00:00+00:00,16754,4900124,62.25,23.69,69.68,1,3.0,170645.9,79536.45999999999,1,58949.85,0.0698,4.0,2026-03-04 00:00:00+00:00,153,0.0196,62669.69
CUS-006595,Customer 06595,SMB,Energy,North America,Country-19,2023-03-04 00:00:00+00:00,22066,1966498,49.84,21.33,83.09,1,2.0,67802.43,27081.67,1,12548.37,0.1011,1.0,2026-03-03 00:00:00+00:00,154,0.013,14592.91
CUS-006596,Customer 06596,Mid-Market,Education,North America,Country-20,2023-08-15 00:00:00+00:00,1942,9726558,45.38,27.9,69.45,1,8.0,549650.92,213789.7,0,0.0,0.0,0.0,Unknown,999,0.008,0.0
CUS-006597,Customer 06597,Enterprise,Government,North America,Country-21,2023-03-03 00:00:00+00:00,1347,993785365,84.48,59.86,33.82,0,44.0,4133926.9,1730727.48,8,943583.78,0.066975,13.5,2026-07-31 00:00:00+00:00,4,11.0,928756.71
CUS-006598,Customer 06598,Enterprise,Logistics,North America,Country-22,2024-02-28 00:00:00+00:00,11513,960152341,69.32,63.9,23.23,0,39.0,3934835.11,1517016.23,10,1300887.13,0.10352,10.5,2026-06-27 00:00:00+00:00,38,1.0263,1748773.63
CUS-006599,Customer 06599,Enterprise,Healthcare,North America,Country-23,2023-09-25 00:00:00+00:00,12912,920737622,79.09,63.09,29.19,0,47.0,5272423.63,2133137.1,11,1353112.15,0.0571545454545454,11.181818181818182,2026-07-25 00:00:00+00:00,10,4.7,942698.19
CUS-006600,Customer 06600,Mid-Market,Energy,Europe,Country-00,2025-05-22 00:00:00+00:00,18946,18840769,49.19,22.99,75.57,1,8.0,644017.68,283285.39,4,133430.23,0.073775,14.0,2026-07-10 00:00:00+00:00,25,0.32,119138.62
CUS-006601,Customer 06601,Enterprise,Healthcare,Middle East & Africa,Country-01,2024-06-14 00:00:00+00:00,5690,441873497,63.6,39.39,59.96,1,23.0,2808802.1,1219069.79,4,481955.42,0.060975,8.5,2026-06-29 00:00:00+00:00,36,0.6389,478225.98
CUS-006602,Customer 06602,Enterprise,Technology,North America,Country-02,2023-12-02 00:00:00+00:00,11389,755704458,62.18,44.99,53.02,0,30.0,3456207.48,1489081.67,5,814490.36,0.04268,8.4,2026-07-26 00:00:00+00:00,9,3.3333,961352.62
CUS-006603,Customer 06603,Enterprise,Telecom,North America,Country-03,2024-04-28 00:00:00+00:00,15293,957754108,53.45,60.72,28.92,0,33.0,3129168.13,1293233.52,7,544675.85,0.0836571428571428,8.285714285714286,2026-07-30 00:00:00+00:00,5,6.6,580546.45
CUS-006604,Customer 06604,Enterprise,Government,Asia Pacific,Country-04,2025-05-13 00:00:00+00:00,16420,143268786,63.79,55.89,42.63,0,35.0,2918327.56,1242401.01,12,1157568.8,0.07855,12.25,2026-07-17 00:00:00+00:00,18,1.9444,1385215.24
CUS-006605,Customer 06605,SMB,Technology,Europe,Country-05,2023-06-12 00:00:00+00:00,13587,4346095,29.54,12.64,76.49,1,5.0,686271.6900000001,250212.35,1,139826.41,0.0769,18.0,2026-07-29 00:00:00+00:00,6,0.8333,143667.64
CUS-006606,Customer 06606,Enterprise,Government,North America,Country-06,2023-08-16 00:00:00+00:00,14771,624586540,79.93,52.02,39.09,0,28.0,3081850.59,1304490.69,4,351757.23,0.06815,13.5,2026-05-15 00:00:00+00:00,81,0.3457,413792.63
CUS-006607,Customer 06607,SMB,Education,Latin America,Country-07,2024-05-05 00:00:00+00:00,4122,2133975,29.09,7.33,100.0,1,5.0,710898.28,278258.93,2,481012.83,0.03665,20.0,2026-05-15 00:00:00+00:00,81,0.0617,570726.87
CUS-006608,Customer 06608,Enterprise,Education,Asia Pacific,Country-08,2023-04-05 00:00:00+00:00,11631,867876194,62.63,66.04,33.01,0,44.0,4418708.64,1817769.53,3,288871.09,0.0727,12.333333333333334,2026-06-26 00:00:00+00:00,39,1.1282,342445.84
CUS-006609,Customer 06609,Enterprise,Manufacturing,Middle East & Africa,Country-09,2024-04-12 00:00:00+00:00,13549,42530819,72.04,26.89,76.06,1,18.0,1871313.5,813606.85,5,714652.6,0.0727,3.6,2026-07-11 00:00:00+00:00,24,0.75,854327.69
CUS-006610,Customer 06610,Enterprise,Logistics,Middle East & Africa,Country-10,2023-05-22 00:00:00+00:00,1996,380365415,97.37,67.53,42.27,0,45.0,4068036.74,1620806.01,6,219681.26,0.0843666666666666,6.666666666666667,2026-07-09 00:00:00+00:00,26,1.7308,287396.61
CUS-006611,Customer 06611,SMB,Healthcare,Asia Pacific,Country-11,2025-02-16 00:00:00+00:00,24217,3801229,34.31,2.48,96.9,1,2.0,353008.53,122621.21,1,81295.79,0.0444,12.0,2026-03-06 00:00:00+00:00,151,0.0132,78533.98
CUS-006612,Customer 06612,Enterprise,Technology,Asia Pacific,Country-12,2024-11-27 00:00:00+00:00,15839,261826391,52.65,34.4,72.1,1,18.0,1500426.56,589160.6900000001,3,270726.37,0.0648666666666666,17.333333333333332,2026-07-21 00:00:00+00:00,14,1.2857,302940.24
CUS-006613,Customer 06613,Mid-Market,Telecom,Europe,Country-13,2023-02-13 00:00:00+00:00,17950,24170138,39.63,23.99,78.5,1,7.0,705315.28,315355.29,0,0.0,0.0,0.0,Unknown,999,0.007,0.0
CUS-006614,Customer 06614,Enterprise,Healthcare,Middle East & Africa,Country-14,2024-04-28 00:00:00+00:00,13374,488821021,59.95,50.19,44.55,0,36.0,3988170.13,1683579.53,10,991417.4,0.06269,9.3,2026-07-25 00:00:00+00:00,10,3.6,928058.27
CUS-006615,Customer 06615,SMB,Government,Asia Pacific,Country-15,2023-07-08 00:00:00+00:00,23269,1197769,34.8,21.24,77.52,1,4.0,483072.82,167809.9,0,0.0,0.0,0.0,Unknown,999,0.004,0.0
CUS-006616,Customer 06616,Enterprise,Education,Europe,Country-16,2024-06-07 00:00:00+00:00,166,819675226,100.0,75.82,18.69,0,57.0,5139283.68,2056211.0,18,1598554.59,0.0751277777777777,10.0,2026-08-02 00:00:00+00:00,2,28.5,1924831.58
CUS-006617,Customer 06617,Mid-Market,Technology,North America,Country-17,2024-05-05 00:00:00+00:00,23953,16971677,71.53,42.01,62.04,1,13.0,1989366.34,875551.95,4,591986.13,0.0634,12.0,2026-05-15 00:00:00+00:00,81,0.1605,694297.93
CUS-006618,Customer 06618,SMB,Retail,Asia Pacific,Country-18,2025-05-20 00:00:00+00:00,5191,3480137,39.59,10.01,96.74,1,4.0,363130.82,167558.04,1,71268.11,0.0497,11.0,2026-03-22 00:00:00+00:00,135,0.0296,80155.09
CUS-006619,Customer 06619,Enterprise,Manufacturing,Europe,Country-19,2023-06-09 00:00:00+00:00,22117,364005362,97.94,51.66,38.54,0,36.0,3201650.8000000003,1452785.02,5,452874.31,0.09412,10.6,2026-06-24 00:00:00+00:00,41,0.878,476767.04
CUS-006620,Customer 06620,Enterprise,Healthcare,Latin America,Country-20,2024-03-30 00:00:00+00:00,1558,759409147,63.42,51.9,41.71,0,39.0,3428854.48,1392329.71,9,366591.91,0.0682222222222222,14.333333333333334,2026-07-26 00:00:00+00:00,9,4.3333,358441.85
CUS-006621,Customer 06621,SMB,Government,North America,Country-21,2025-05-18 00:00:00+00:00,7838,975915,38.24,29.11,68.15,1,3.0,384503.55,175000.27000000002,0,0.0,0.0,0.0,Unknown,999,0.003,0.0
CUS-006622,Customer 06622,Enterprise,Telecom,Latin America,Country-22,2023-04-16 00:00:00+00:00,14266,227449194,65.4,41.12,52.94,0,34.0,3374040.89,1326178.36,3,167742.15,0.0516999999999999,13.333333333333334,2026-07-19 00:00:00+00:00,16,2.125,195730.12
CUS-006623,Customer 06623,Enterprise,Retail,North America,Country-23,2023-08-17 00:00:00+00:00,16448,92709861,86.38,47.57,50.56,0,25.0,2541586.85,1075680.22,7,669331.47,0.0712857142857142,12.428571428571429,2026-05-28 00:00:00+00:00,68,0.3676,499525.16
CUS-006624,Customer 06624,Mid-Market,Technology,Asia Pacific,Country-00,2024-10-08 00:00:00+00:00,403,13842542,57.02,24.71,77.6,1,4.0,696822.17,280619.86,0,0.0,0.0,0.0,Unknown,999,0.004,0.0
CUS-006625,Customer 06625,Enterprise,Government,Europe,Country-01,2023-04-08 00:00:00+00:00,8986,726978086,93.1,73.88,34.89,0,44.0,3373086.25,1272339.97,3,311723.78,0.1169333333333333,9.333333333333334,2026-07-27 00:00:00+00:00,8,5.5,355362.29
CUS-006626,Customer 06626,SMB,Technology,Europe,Country-02,2023-07-07 00:00:00+00:00,21064,2475302,50.08,10.2,86.02,1,4.0,744854.83,289339.31,0,0.0,0.0,0.0,Unknown,999,0.004,0.0
CUS-006627,Customer 06627,Mid-Market,Telecom,Europe,Country-03,2025-05-11 00:00:00+00:00,4597,10292936,70.73,28.92,66.99,1,9.0,820871.33,340216.98,5,576674.0900000001,0.0674,10.0,2026-06-12 00:00:00+00:00,53,0.1698,606065.5
CUS-006628,Customer 06628,Mid-Market,Manufacturing,North America,Country-04,2024-06-07 00:00:00+00:00,23687,17192971,32.57,13.52,88.85,1,8.0,846639.01,292300.82,1,33764.0,0.154,15.0,2026-05-02 00:00:00+00:00,94,0.0851,44709.46
CUS-006629,Customer 06629,Enterprise,Education,North America,Country-05,2023-02-20 00:00:00+00:00,17764,423786941,48.21,32.74,66.67,1,22.0,2325769.87,902399.92,3,444486.73,0.0825666666666666,11.666666666666666,2026-08-04 00:00:00+00:00,0,22.0,565573.21
CUS-006630,Customer 06630,Mid-Market,Manufacturing,Latin America,Country-06,2025-02-07 00:00:00+00:00,24390,4048823,34.67,13.17,75.68,1,10.0,1026730.54,420515.77,4,666516.83,0.0581249999999999,8.0,2026-07-09 00:00:00+00:00,26,0.3846,695184.04
CUS-006631,Customer 06631,Mid-Market,Government,North America,Country-07,2024-04-16 00:00:00+00:00,22584,16302171,52.01,28.35,65.37,1,5.0,450714.37,171512.66,2,288721.32,0.1094499999999999,12.0,2026-04-15 00:00:00+00:00,111,0.045,274078.86
CUS-006632,Customer 06632,Enterprise,Healthcare,Latin America,Country-08,2024-03-05 00:00:00+00:00,5683,74640135,50.46,27.23,70.08,1,18.0,1461864.67,632727.38,3,271301.38,0.0300333333333333,12.333333333333334,2026-08-01 00:00:00+00:00,3,6.0,332863.5
CUS-006633,Customer 06633,SMB,Manufacturing,Asia Pacific,Country-09,2025-06-12 00:00:00+00:00,23530,4974749,61.36,37.34,67.85,1,9.0,757654.8300000001,259910.54,3,282772.11,0.0373333333333333,7.666666666666667,2026-07-20 00:00:00+00:00,15,0.6,375221.6
CUS-006634,Customer 06634,Mid-Market,Finance,North America,Country-10,2023-10-10 00:00:00+00:00,12391,14349668,55.21,8.66,98.86,1,10.0,1588352.29,607426.05,2,70013.6,0.13125,10.0,2026-07-27 00:00:00+00:00,8,1.25,68300.78
CUS-006635,Customer 06635,SMB,Retail,Middle East & Africa,Country-11,2023-12-07 00:00:00+00:00,6479,644217,52.61,35.61,56.71,0,4.0,221355.1,82223.52,1,19338.76,0.1087,3.0,2026-03-02 00:00:00+00:00,155,0.0258,23048.33
CUS-006636,Customer 06636,Enterprise,Retail,Latin America,Country-12,2024-06-01 00:00:00+00:00,22281,837072233,65.11,53.4,40.94,0,53.0,6238362.56,2576150.48,15,1591972.66,0.06472,9.8,2026-07-28 00:00:00+00:00,7,7.5714,1574962.69
CUS-006637,Customer 06637,Enterprise,Manufacturing,Latin America,Country-13,2023-08-06 00:00:00+00:00,11775,750392991,83.55,74.39,31.38,0,58.0,7076386.75,3158396.5,8,1086142.45,0.0818125,8.875,2026-07-28 00:00:00+00:00,7,8.2857,1061389.37
CUS-006638,Customer 06638,SMB,Energy,Latin America,Country-14,2023-04-25 00:00:00+00:00,17191,2893142,16.49,4.18,92.32,1,4.0,509235.97,227139.62,0,0.0,0.0,0.0,Unknown,999,0.004,0.0
CUS-006639,Customer 06639,SMB,Education,Asia Pacific,Country-15,2023-05-05 00:00:00+00:00,15261,640241,43.32,22.47,79.76,1,2.0,61100.43,27732.04,0,0.0,0.0,0.0,Unknown,999,0.002,0.0
CUS-006640,Customer 06640,Mid-Market,Healthcare,Middle East & Africa,Country-16,2023-10-04 00:00:00+00:00,7486,16123959,65.01,21.2,77.19,1,6.0,648404.1699999999,282416.89,2,226963.3,0.09725,7.5,2026-06-16 00:00:00+00:00,49,0.1224,244993.32
CUS-006641,Customer 06641,Enterprise,Energy,North America,Country-17,2023-03-13 00:00:00+00:00,24575,36613941,80.19,27.64,72.31,1,11.0,686966.11,275228.71,0,0.0,0.0,0.0,Unknown,999,0.011,0.0
CUS-006642,Customer 06642,SMB,Finance,North America,Country-18,2024-03-29 00:00:00+00:00,20852,3543546,39.55,22.57,74.25,1,4.0,216293.41,78205.71,1,144836.09,0.0208,10.0,2026-02-20 00:00:00+00:00,165,0.0242,114145.41
CUS-006643,Customer 06643,Enterprise,Telecom,Asia Pacific,Country-19,2025-06-13 00:00:00+00:00,13242,882673167,48.05,31.21,76.33,1,11.0,1055621.67,500284.28,6,587050.3999999999,0.0595,11.0,2026-07-30 00:00:00+00:00,5,2.2,851223.08
CUS-006644,Customer 06644,Mid-Market,Finance,North America,Country-20,2023-08-17 00:00:00+00:00,14359,10774394,72.16,23.13,65.73,1,9.0,1176937.82,409448.57,2,121570.65,0.1095,4.0,2026-05-09 00:00:00+00:00,87,0.1034,132169.84
CUS-006645,Customer 06645,Mid-Market,Education,Asia Pacific,Country-21,2023-02-06 00:00:00+00:00,1762,17695945,52.51,30.38,66.56,1,10.0,607537.96,239425.5,2,154494.72,0.0796,14.0,2026-06-18 00:00:00+00:00,47,0.2128,182828.58
CUS-006646,Customer 06646,Enterprise,Technology,Europe,Country-22,2023-02-05 00:00:00+00:00,18256,106809592,67.72,30.9,75.98,1,17.0,1408981.07,581155.88,1,57915.93,0.0,19.0,2026-04-01 00:00:00+00:00,125,0.136,75942.83
CUS-006647,Customer 06647,Enterprise,Technology,Europe,Country-23,2023-05-30 00:00:00+00:00,22747,385226218,100.0,51.43,46.79,0,28.0,3202024.24,1171966.29,2,89337.32999999999,0.0046,9.0,2026-05-04 00:00:00+00:00,92,0.3043,89333.81
CUS-006648,Customer 06648,Enterprise,Education,Middle East & Africa,Country-00,2024-06-10 00:00:00+00:00,24236,373257469,73.35,58.26,40.64,0,48.0,5803574.11,2462699.27,16,2184880.34,0.05304375,9.875,2026-07-28 00:00:00+00:00,7,6.8571,2289685.48
CUS-006649,Customer 06649,SMB,Energy,North America,Country-01,2024-02-28 00:00:00+00:00,14010,2783000,36.74,31.62,74.76,1,2.0,170094.91999999998,74756.9,1,67879.59,0.1171,2.0,2026-04-26 00:00:00+00:00,100,0.02,68701.21
CUS-006650,Customer 06650,Mid-Market,Manufacturing,North America,Country-02,2023-12-28 00:00:00+00:00,24937,21542141,49.9,23.21,79.69,1,10.0,893674.42,341765.85,2,106817.7,0.0967,7.0,2026-05-30 00:00:00+00:00,66,0.1515,84600.06
CUS-006651,Customer 06651,Mid-Market,Manufacturing,Asia Pacific,Country-03,2024-11-10 00:00:00+00:00,19963,10339932,67.03,40.72,64.85,1,16.0,1670329.21,772667.74,6,806481.1,0.0661833333333333,11.5,2026-07-15 00:00:00+00:00,20,0.8,747777.44
CUS-006652,Customer 06652,SMB,Finance,Latin America,Country-04,2023-12-18 00:00:00+00:00,12632,2929006,32.51,26.87,81.16,1,2.0,179892.31,74210.8,0,0.0,0.0,0.0,Unknown,999,0.002,0.0
CUS-006653,Customer 06653,Mid-Market,Retail,Latin America,Country-05,2024-07-08 00:00:00+00:00,20014,2632748,65.16,29.29,60.26,1,7.0,544548.9,261130.63,4,359954.39,0.0933499999999999,10.25,2026-03-05 00:00:00+00:00,152,0.0461,379651.44
CUS-006654,Customer 06654,Mid-Market,Energy,North America,Country-06,2025-06-16 00:00:00+00:00,3936,22948226,73.42,29.74,66.69,1,11.0,718826.98,284916.96,7,399492.23,0.0451428571428571,8.714285714285714,2026-07-25 00:00:00+00:00,10,1.1,459163.69
CUS-006655,Customer 06655,Mid-Market,Telecom,Middle East & Africa,Country-07,2023-06-02 00:00:00+00:00,16901,7362347,56.76,26.51,67.35,1,8.0,981916.45,396745.63,2,516387.56000000006,0.02625,8.0,2026-04-18 00:00:00+00:00,108,0.0741,545480.92
CUS-006656,Customer 06656,Mid-Market,Retail,Asia Pacific,Country-08,2023-04-11 00:00:00+00:00,15498,7046431,71.83,20.93,80.95,1,10.0,966646.91,417275.33,0,0.0,0.0,0.0,Unknown,999,0.01,0.0
CUS-006657,Customer 06657,Mid-Market,Telecom,Latin America,Country-09,2023-07-15 00:00:00+00:00,12342,15087155,57.04,30.74,76.15,1,7.0,797798.76,335604.78,1,237434.18,0.0008,13.0,2026-05-02 00:00:00+00:00,94,0.0745,243956.36
CUS-006658,Customer 06658,SMB,Education,North America,Country-10,2023-05-19 00:00:00+00:00,16105,1017899,34.38,12.87,69.23,1,6.0,493744.08,152606.99,1,88802.24,0.0544,13.0,2026-07-02 00:00:00+00:00,33,0.1818,96193.32
CUS-006659,Customer 06659,SMB,Government,Europe,Country-11,2025-01-16 00:00:00+00:00,21306,4819302,20.7,9.93,78.59,1,6.0,359176.66000000003,153312.3,3,217554.83,0.0821,11.0,2026-07-25 00:00:00+00:00,10,0.6,276883.59
CUS-006660,Customer 06660,Mid-Market,Government,Europe,Country-12,2025-02-27 00:00:00+00:00,14314,14527156,61.85,28.68,56.4,0,7.0,836525.1,353381.35,2,260920.55,0.09785,10.5,2026-08-02 00:00:00+00:00,2,3.5,279609.23
CUS-006661,Customer 06661,Mid-Market,Government,Asia Pacific,Country-13,2024-05-18 00:00:00+00:00,9491,20527793,62.15,21.9,71.63,1,6.0,950126.34,387579.33,3,244841.36,0.0666333333333333,14.333333333333334,2026-07-26 00:00:00+00:00,9,0.6667,337572.26
CUS-006662,Customer 06662,SMB,Energy,North America,Country-14,2023-04-28 00:00:00+00:00,10565,2458935,57.74,25.78,73.99,1,3.0,260830.89,105407.22,0,0.0,0.0,0.0,Unknown,999,0.003,0.0
CUS-006663,Customer 06663,Enterprise,Government,Europe,Country-15,2025-02-05 00:00:00+00:00,14218,623219951,84.39,48.92,61.86,1,31.0,3306108.02,1455248.31,7,931158.14,0.0829,11.285714285714286,2026-06-26 00:00:00+00:00,39,0.7949,892860.89
CUS-006664,Customer 06664,SMB,Government,Asia Pacific,Country-16,2025-04-05 00:00:00+00:00,14549,2227830,72.94,29.04,61.22,1,6.0,685740.47,274801.38,2,372026.33,0.11205,15.5,2026-07-28 00:00:00+00:00,7,0.8571,379118.86
CUS-006665,Customer 06665,Enterprise,Energy,Europe,Country-17,2024-01-02 00:00:00+00:00,7856,539183890,63.87,38.71,77.45,1,34.0,4392689.81,1845949.44,1,15112.41,0.0687,14.0,2026-04-24 00:00:00+00:00,102,0.3333,16006.52
