operating_date,warehouse_id,throughput_units,on_time_delivery_rate,fulfillment_rate,incident_count,labor_hours,downtime_minutes
2026-07-02 00:00:00+00:00,WH-East,1686,0.995,0.9581,0,70.94,0
2026-07-03 00:00:00+00:00,WH-East,1605,0.9843,0.9924,0,85.44,0
2026-07-04 00:00:00+00:00,WH-East,1273,0.959,0.9408,0,61.08,0
2026-07-05 00:00:00+00:00,WH-East,1225,0.9595,0.9718,0,63.0,0
2026-07-06 00:00:00+00:00,WH-East,1118,0.9153,0.9419,1,52.54,12
2026-07-07 00:00:00+00:00,WH-East,1454,0.9015,0.9549,0,62.7,0
2026-07-08 00:00:00+00:00,WH-East,1568,0.9824,0.9901,0,76.97,0
2026-07-09 00:00:00+00:00,WH-East,1558,0.933,0.9615,1,63.58,63
2026-07-10 00:00:00+00:00,WH-East,2035,0.904,0.9729,0,93.29,0
2026-07-11 00:00:00+00:00,WH-East,1672,0.8372,0.9579,3,67.59,117
2026-07-12 00:00:00+00:00,WH-East,1506,0.9628,0.9711,0,56.13,0
2026-07-13 00:00:00+00:00,WH-East,1653,0.9349,0.9629,0,59.71,0
2026-07-14 00:00:00+00:00,WH-East,1640,0.8802,0.9616,0,72.96,0
2026-07-15 00:00:00+00:00,WH-East,1703,0.9671,0.9515,0,82.92,0
2026-07-16 00:00:00+00:00,WH-East,1562,0.8941,0.9507,0,64.86,0
2026-07-17 00:00:00+00:00,WH-East,1509,0.9313,0.9484,0,73.42,0
2026-07-18 00:00:00+00:00,WH-East,1382,0.9364,0.9569,0,49.66,0
2026-07-19 00:00:00+00:00,WH-East,1572,0.8206,0.9439,2,71.39,118
2026-07-20 00:00:00+00:00,WH-East,1531,0.9271,0.9393,0,71.35,0
2026-07-21 00:00:00+00:00,WH-East,1469,0.928,0.93,0,53.14,0
2026-07-22 00:00:00+00:00,WH-East,1774,0.9455,0.9676,0,81.86,0
2026-07-23 00:00:00+00:00,WH-East,1444,0.9896,0.948,1,72.65,16
2026-07-24 00:00:00+00:00,WH-East,1117,0.9274,0.9737,1,45.14,71
2026-07-25 00:00:00+00:00,WH-East,1713,0.9136,0.9784,0,82.12,0
2026-07-26 00:00:00+00:00,WH-East,1444,0.9107,0.982,1,52.68,63
2026-07-27 00:00:00+00:00,WH-East,1410,0.9608,0.9584,1,61.07,80
2026-07-28 00:00:00+00:00,WH-East,1347,0.9622,0.9311,1,49.93,27
2026-07-29 00:00:00+00:00,WH-East,1467,0.9134,0.9521,0,52.92,0
2026-07-30 00:00:00+00:00,WH-East,1546,0.9586,0.9828,0,56.1,0
2026-07-31 00:00:00+00:00,WH-East,1562,0.9559,0.9704,0,70.54,0
2026-08-01 00:00:00+00:00,WH-East,1124,0.9658,0.9701,0,42.52,0
2026-08-02 00:00:00+00:00,WH-East,1715,0.995,0.9717,0,91.05,0
2026-08-03 00:00:00+00:00,WH-East,1429,0.938,0.9625,2,74.4,34
2026-08-04 00:00:00+00:00,WH-East,1445,0.9597,0.9496,0,61.83,0
2023-01-01 00:00:00+00:00,WH-West,2446,0.9392,0.9422,0,109.77,0
2023-01-02 00:00:00+00:00,WH-West,2493,0.8851,0.9896,0,116.58,0
2023-01-03 00:00:00+00:00,WH-West,2420,0.9283,0.9687,0,91.3,0
2023-01-04 00:00:00+00:00,WH-West,2539,0.9294,0.9806,0,119.6,0
2023-01-05 00:00:00+00:00,WH-West,2139,0.9046,0.9282,1,108.16,21
2023-01-06 00:00:00+00:00,WH-West,2518,0.9397,0.9632,0,135.33,0
2023-01-07 00:00:00+00:00,WH-West,2561,0.9458,0.9289,0,109.39,0
2023-01-08 00:00:00+00:00,WH-West,2271,0.9146,0.9741,0,107.57,0
2023-01-09 00:00:00+00:00,WH-West,2482,0.9606,0.9569,0,101.35,0
2023-01-10 00:00:00+00:00,WH-West,2747,0.9399,0.999,0,109.13,0
2023-01-11 00:00:00+00:00,WH-West,2864,0.8996,0.9693,0,107.86,0
2023-01-12 00:00:00+00:00,WH-West,2356,0.8414,0.9533,1,129.33,50
2023-01-13 00:00:00+00:00,WH-West,2222,0.9081,0.967,1,111.25,30
2023-01-14 00:00:00+00:00,WH-West,2653,0.9547,0.9486,0,100.86,0
2023-01-15 00:00:00+00:00,WH-West,2338,0.9511,0.9559,0,84.53,0
2023-01-16 00:00:00+00:00,WH-West,2228,0.9507,0.9532,0,111.92,0
2023-01-17 00:00:00+00:00,WH-West,2328,0.9564,0.9722,0,92.1,0
2023-01-18 00:00:00+00:00,WH-West,2544,0.892,0.9492,1,114.56,62
2023-01-19 00:00:00+00:00,WH-West,2496,0.9403,0.9334,1,91.26,26
2023-01-20 00:00:00+00:00,WH-West,2509,0.8881,0.9692,0,134.36,0
2023-01-21 00:00:00+00:00,WH-West,2333,0.9239,0.9684,0,123.98,0
2023-01-22 00:00:00+00:00,WH-West,2258,0.9098,0.9519,0,87.81,0
2023-01-23 00:00:00+00:00,WH-West,2369,0.898,0.9725,1,109.22,56
2023-01-24 00:00:00+00:00,WH-West,2386,0.8883,0.9768,1,101.3,40
2023-01-25 00:00:00+00:00,WH-West,2400,0.9189,0.9271,1,95.87,53
2023-01-26 00:00:00+00:00,WH-West,2634,0.9215,0.9435,1,99.93,74
2023-01-27 00:00:00+00:00,WH-West,2476,0.9291,0.999,0,97.84,0
2023-01-28 00:00:00+00:00,WH-West,2153,0.9193,0.9578,0,86.16,0
2023-01-29 00:00:00+00:00,WH-West,2271,0.932,0.9692,0,90.64,0
2023-01-30 00:00:00+00:00,WH-West,2309,0.947,0.9922,0,101.36,0
2023-01-31 00:00:00+00:00,WH-West,2137,0.9232,0.9699,0,89.11,0
2023-02-01 00:00:00+00:00,WH-West,2553,0.9076,0.9695,0,112.97,0
2023-02-02 00:00:00+00:00,WH-West,2234,0.9026,0.9466,1,121.42,31
2023-02-03 00:00:00+00:00,WH-West,2502,0.9549,0.9501,0,117.62,0
2023-02-04 00:00:00+00:00,WH-West,2573,0.919,0.9729,0,122.65,0
2023-02-05 00:00:00+00:00,WH-West,2653,0.945,0.9751,0,121.27,0
2023-02-06 00:00:00+00:00,WH-West,2034,0.9288,0.9827,0,85.83,0
2023-02-07 00:00:00+00:00,WH-West,2288,0.9009,0.9414,1,109.26,28
2023-02-08 00:00:00+00:00,WH-West,2276,0.9152,0.945,0,97.4,0
2023-02-09 00:00:00+00:00,WH-West,2149,0.9521,0.9752,0,99.68,0
2023-02-10 00:00:00+00:00,WH-West,2296,0.9363,0.9498,0,93.44,0
2023-02-11 00:00:00+00:00,WH-West,2099,0.9508,0.9646,1,115.42,70
2023-02-12 00:00:00+00:00,WH-West,2514,0.9271,0.953,1,116.89,83
2023-02-13 00:00:00+00:00,WH-West,2457,0.9411,0.9531,0,125.91,0
2023-02-14 00:00:00+00:00,WH-West,2288,0.9293,0.9855,0,115.69,0
2023-02-15 00:00:00+00:00,WH-West,2208,0.995,0.9903,0,108.98,0
2023-02-16 00:00:00+00:00,WH-West,2497,0.9498,0.9697,0,90.02,0
2023-02-17 00:00:00+00:00,WH-West,2597,0.9388,0.99,0,127.39,0
2023-02-18 00:00:00+00:00,WH-West,2385,0.9112,0.9769,0,121.89,0
2023-02-19 00:00:00+00:00,WH-West,2627,0.9314,0.9478,0,128.25,0
2023-02-20 00:00:00+00:00,WH-West,2470,0.9604,0.9831,0,96.02,0
2023-02-21 00:00:00+00:00,WH-West,2206,0.9278,0.9501,2,95.85,68
2023-02-22 00:00:00+00:00,WH-West,2299,0.9527,0.9798,0,85.4,0
2023-02-23 00:00:00+00:00,WH-West,2225,0.9169,0.9718,0,107.56,0
2023-02-24 00:00:00+00:00,WH-West,2297,0.995,0.9699,0,93.49,0
2023-02-25 00:00:00+00:00,WH-West,2469,0.9643,0.9423,0,92.25,0
2023-02-26 00:00:00+00:00,WH-West,2295,0.9287,0.9866,0,98.36,0
2023-02-27 00:00:00+00:00,WH-West,2162,0.9722,0.9839,1,81.32,78
2023-02-28 00:00:00+00:00,WH-West,2528,0.9345,0.9628,0,108.89,0
2023-03-01 00:00:00+00:00,WH-West,1940,0.9258,0.9786,0,74.66,0
2023-03-02 00:00:00+00:00,WH-West,2443,0.92,0.999,0,90.26,0
2023-03-03 00:00:00+00:00,WH-West,2516,0.9422,0.9504,0,120.54,0
2023-03-04 00:00:00+00:00,WH-West,2248,0.9459,0.9685,0,90.2,0
2023-03-05 00:00:00+00:00,WH-West,2587,0.9365,0.9923,1,116.35,81
2023-03-06 00:00:00+00:00,WH-West,2376,0.9414,0.9537,1,130.62,61
2023-03-07 00:00:00+00:00,WH-West,2437,0.9623,0.9912,0,103.48,0
2023-03-08 00:00:00+00:00,WH-West,2703,0.8803,0.944,3,100.91,252
2023-03-09 00:00:00+00:00,WH-West,2355,0.9185,0.9338,1,115.03,85
2023-03-10 00:00:00+00:00,WH-West,2200,0.9239,0.9471,0,93.43,0
2023-03-11 00:00:00+00:00,WH-West,2159,0.9778,0.9645,0,89.1,0
2023-03-12 00:00:00+00:00,WH-West,2515,0.9138,0.951,1,96.52,61
2023-03-13 00:00:00+00:00,WH-West,2606,0.9108,0.9519,2,134.3,94
2023-03-14 00:00:00+00:00,WH-West,2439,0.9577,0.9448,0,107.03,0
2023-03-15 00:00:00+00:00,WH-West,2280,0.9469,0.9566,2,110.06,58
2023-03-16 00:00:00+00:00,WH-West,2290,0.9303,0.9768,0,113.7,0
2023-03-17 00:00:00+00:00,WH-West,2568,0.989,0.9328,1,110.11,83
2023-03-18 00:00:00+00:00,WH-West,2410,0.9627,0.9714,0,133.51,0
2023-03-19 00:00:00+00:00,WH-West,2159,0.9165,0.9784,0,95.26,0
2023-03-20 00:00:00+00:00,WH-West,2147,0.9114,0.9348,1,96.6,37
2023-03-21 00:00:00+00:00,WH-West,2055,0.936,0.9679,0,80.23,0
2023-03-22 00:00:00+00:00,WH-West,2378,0.8749,0.9663,2,103.15,156
2023-03-23 00:00:00+00:00,WH-West,2740,0.951,0.9793,2,118.1,130
2023-03-24 00:00:00+00:00,WH-West,2661,0.963,0.9839,0,120.78,0
2023-03-25 00:00:00+00:00,WH-West,2349,0.9309,0.9773,0,104.89,0
2023-03-26 00:00:00+00:00,WH-West,2344,0.9226,0.9716,0,106.08,0
2023-03-27 00:00:00+00:00,WH-West,2104,0.9451,0.9496,0,80.05,0
2023-03-28 00:00:00+00:00,WH-West,2356,0.9481,0.9939,0,110.42,0
2023-03-29 00:00:00+00:00,WH-West,2302,0.9742,0.9862,0,94.77,0
2023-03-30 00:00:00+00:00,WH-West,2709,0.9383,0.967,0,111.53,0
2023-03-31 00:00:00+00:00,WH-West,2629,0.9347,0.9737,0,132.35,0
2023-04-01 00:00:00+00:00,WH-West,2179,0.9402,0.9674,0,110.69,0
2023-04-02 00:00:00+00:00,WH-West,2186,0.8834,0.9641,0,105.67,0
2023-04-03 00:00:00+00:00,WH-West,2098,0.9564,0.9695,0,97.4,0
2023-04-04 00:00:00+00:00,WH-West,2236,0.9075,0.949,0,99.46,0
2023-04-05 00:00:00+00:00,WH-West,2477,0.9058,0.9754,0,125.98,0
2023-04-06 00:00:00+00:00,WH-West,2412,0.9459,0.9861,0,102.24,0
2023-04-07 00:00:00+00:00,WH-West,2320,0.9573,0.951,0,114.56,0
2023-04-08 00:00:00+00:00,WH-West,2115,0.9259,0.9835,0,75.77,0
2023-04-09 00:00:00+00:00,WH-West,2678,0.9827,0.9629,0,147.07,0
2023-04-10 00:00:00+00:00,WH-West,2254,0.9134,0.9609,0,95.31,0
2023-04-11 00:00:00+00:00,WH-West,2275,0.9752,0.9963,0,119.52,0
2023-04-12 00:00:00+00:00,WH-West,2283,0.9402,0.999,0,91.29,0
2023-04-13 00:00:00+00:00,WH-West,2171,0.8771,0.9599,0,89.44,0
2023-04-14 00:00:00+00:00,WH-West,2138,0.9828,0.9698,0,103.93,0
2023-04-15 00:00:00+00:00,WH-West,2342,0.8563,0.9555,0,97.13,0
2023-04-16 00:00:00+00:00,WH-West,2446,0.9487,0.9757,0,100.08,0
2023-04-17 00:00:00+00:00,WH-West,2564,0.9294,0.9486,1,116.01,84
2023-04-18 00:00:00+00:00,WH-West,2360,0.9681,0.9678,0,90.63,0
2023-04-19 00:00:00+00:00,WH-West,2416,0.9602,0.9778,0,117.23,0
2023-04-20 00:00:00+00:00,WH-West,2411,0.947,0.9493,0,133.8,0
2023-04-21 00:00:00+00:00,WH-West,2464,0.9607,0.9592,0,116.99,0
2023-04-22 00:00:00+00:00,WH-West,2300,0.9219,0.9748,0,109.29,0
2023-04-23 00:00:00+00:00,WH-West,2266,0.941,0.9639,0,83.73,0
2023-04-24 00:00:00+00:00,WH-West,2314,0.9502,0.985,1,88.06,30
2023-04-25 00:00:00+00:00,WH-West,2356,0.9052,0.9809,0,106.12,0
2023-04-26 00:00:00+00:00,WH-West,2401,0.9581,0.9783,0,93.38,0
2023-04-27 00:00:00+00:00,WH-West,2425,0.9581,0.9613,0,113.02,0
2023-04-28 00:00:00+00:00,WH-West,2475,0.8619,0.9366,2,91.23,74
2023-04-29 00:00:00+00:00,WH-West,2870,0.9306,0.9882,0,130.9,0
2023-04-30 00:00:00+00:00,WH-West,2375,0.9439,0.9643,1,125.32,82
2023-05-01 00:00:00+00:00,WH-West,2507,0.9226,0.9626,2,116.22,62
2023-05-02 00:00:00+00:00,WH-West,2301,0.9278,0.981,0,84.16,0
2023-05-03 00:00:00+00:00,WH-West,2146,0.9193,0.9799,0,82.03,0
2023-05-04 00:00:00+00:00,WH-West,2251,0.948,0.952,0,104.43,0
2023-05-05 00:00:00+00:00,WH-West,2067,0.9662,0.9974,0,79.01,0
2023-05-06 00:00:00+00:00,WH-West,2173,0.9485,0.9781,0,78.09,0
2023-05-07 00:00:00+00:00,WH-West,2267,0.9427,0.9631,0,98.54,0
2023-05-08 00:00:00+00:00,WH-West,2503,0.9266,0.989,1,93.59,81
2023-05-09 00:00:00+00:00,WH-West,2322,0.9273,0.9795,0,92.31,0
2023-05-10 00:00:00+00:00,WH-West,2336,0.9458,0.9848,0,103.17,0
2023-05-11 00:00:00+00:00,WH-West,2747,0.9031,0.9623,1,139.26,16
2023-05-12 00:00:00+00:00,WH-West,2364,0.9281,0.9756,0,115.33,0
2023-05-13 00:00:00+00:00,WH-West,2393,0.9809,0.983,0,109.5,0
2023-05-14 00:00:00+00:00,WH-West,2664,0.8936,0.9567,0,119.38,0
2023-05-15 00:00:00+00:00,WH-West,2496,0.8894,0.9652,1,95.18,28
2023-05-16 00:00:00+00:00,WH-West,2528,0.9118,0.9541,1,112.99,25
2023-05-17 00:00:00+00:00,WH-West,2141,0.9324,0.9925,0,100.73,0
2023-05-18 00:00:00+00:00,WH-West,2347,0.8948,0.9639,0,98.95,0
2023-05-19 00:00:00+00:00,WH-West,2031,0.931,0.9606,0,77.65,0
2023-05-20 00:00:00+00:00,WH-West,2268,0.9581,0.999,0,84.47,0
2023-05-21 00:00:00+00:00,WH-West,2034,0.943,0.98,0,97.81,0
2023-05-22 00:00:00+00:00,WH-West,2514,0.9175,0.9658,0,100.18,0
2023-05-23 00:00:00+00:00,WH-West,2534,0.8802,0.9599,1,108.74,82
2023-05-24 00:00:00+00:00,WH-West,2267,0.879,0.9823,0,105.38,0
2023-05-25 00:00:00+00:00,WH-West,2301,0.8968,0.9682,0,91.46,0
2023-05-26 00:00:00+00:00,WH-West,2542,0.9374,0.9633,1,138.0,72
2023-05-27 00:00:00+00:00,WH-West,2310,0.9282,0.9599,0,86.63,0
2023-05-28 00:00:00+00:00,WH-West,2415,0.9805,0.9634,0,102.43,0
2023-05-29 00:00:00+00:00,WH-West,2059,0.9073,0.989,0,97.09,0
2023-05-30 00:00:00+00:00,WH-West,2264,0.9732,0.9944,0,82.88,0
2023-05-31 00:00:00+00:00,WH-West,2136,0.9343,0.965,0,105.12,0
2023-06-01 00:00:00+00:00,WH-West,2187,0.9286,0.9796,0,83.68,0
2023-06-02 00:00:00+00:00,WH-West,2419,0.9408,0.9471,0,94.48,0
2023-06-03 00:00:00+00:00,WH-West,2707,0.9748,0.9779,0,145.57,0
2023-06-04 00:00:00+00:00,WH-West,2299,0.9717,0.9755,0,105.22,0
2023-06-05 00:00:00+00:00,WH-West,2662,0.9555,0.9445,0,144.85,0
2023-06-06 00:00:00+00:00,WH-West,2239,0.9192,0.9815,0,97.04,0
2023-06-07 00:00:00+00:00,WH-West,2519,0.8718,0.9352,1,91.17,16
2023-06-08 00:00:00+00:00,WH-West,1804,0.9779,0.9346,0,84.3,0
2023-06-09 00:00:00+00:00,WH-West,1961,0.9665,0.9806,0,84.99,0
2023-06-10 00:00:00+00:00,WH-West,2451,0.9449,0.9454,0,104.79,0
2023-06-11 00:00:00+00:00,WH-West,2382,0.9276,0.9833,0,109.35,0
2023-06-12 00:00:00+00:00,WH-West,2542,0.901,0.9432,1,118.75,66
2023-06-13 00:00:00+00:00,WH-West,2066,0.9062,0.9713,0,85.83,0
2023-06-14 00:00:00+00:00,WH-West,2238,0.8799,0.9781,0,81.61,0
2023-06-15 00:00:00+00:00,WH-West,2559,0.953,0.9368,0,105.78,0
2023-06-16 00:00:00+00:00,WH-West,2340,0.9543,0.9437,1,115.32,50
2023-06-17 00:00:00+00:00,WH-West,2418,0.9317,0.9585,2,125.28,138
2023-06-18 00:00:00+00:00,WH-West,2460,0.8851,0.9677,1,110.79,29
2023-06-19 00:00:00+00:00,WH-West,2295,0.9621,0.999,0,106.97,0
2023-06-20 00:00:00+00:00,WH-West,2344,0.9418,0.9524,0,96.96,0
2023-06-21 00:00:00+00:00,WH-West,2272,0.9341,0.946,0,115.29,0
2023-06-22 00:00:00+00:00,WH-West,2441,0.9436,0.9529,0,127.51,0
2023-06-23 00:00:00+00:00,WH-West,2361,0.9602,0.9787,0,114.32,0
2023-06-24 00:00:00+00:00,WH-West,2670,0.9419,0.9531,1,101.98,30
2023-06-25 00:00:00+00:00,WH-West,2622,0.9931,0.973,0,142.53,0
2023-06-26 00:00:00+00:00,WH-West,2247,0.9435,0.9698,0,88.49,0
2023-06-27 00:00:00+00:00,WH-West,2234,0.9046,0.9415,1,99.24,35
2023-06-28 00:00:00+00:00,WH-West,2511,0.9091,0.9853,0,126.89,0
2023-06-29 00:00:00+00:00,WH-West,2227,0.9259,0.9468,0,99.61,0
2023-06-30 00:00:00+00:00,WH-West,2320,0.9227,0.935,0,87.81,0
2023-07-01 00:00:00+00:00,WH-West,2688,0.9491,0.958,0,112.41,0
2023-07-02 00:00:00+00:00,WH-West,2407,0.9507,0.9797,0,126.4,0
2023-07-03 00:00:00+00:00,WH-West,2630,0.913,0.9735,0,97.31,0
2023-07-04 00:00:00+00:00,WH-West,2532,0.9497,0.9936,0,108.93,0
2023-07-05 00:00:00+00:00,WH-West,2405,0.9098,0.9823,0,118.42,0
2023-07-06 00:00:00+00:00,WH-West,2125,0.9092,0.983,0,81.02,0
2023-07-07 00:00:00+00:00,WH-West,2152,0.955,0.9625,1,88.24,59
2023-07-08 00:00:00+00:00,WH-West,2510,0.9482,0.9668,0,129.75,0
2023-07-09 00:00:00+00:00,WH-West,2179,0.9758,0.9886,0,100.4,0
2023-07-10 00:00:00+00:00,WH-West,2203,0.9083,0.984,0,101.83,0
2023-07-11 00:00:00+00:00,WH-West,2353,0.9295,0.9799,0,102.75,0
2023-07-12 00:00:00+00:00,WH-West,2252,0.9252,0.9705,0,91.41,0
2023-07-13 00:00:00+00:00,WH-West,2353,0.9568,0.9528,1,88.25,82
2023-07-14 00:00:00+00:00,WH-West,2377,0.9194,0.9796,0,132.04,0
2023-07-15 00:00:00+00:00,WH-West,2163,0.8286,0.9555,3,83.3,72
2023-07-16 00:00:00+00:00,WH-West,2553,0.9288,0.9787,0,138.85,0
2023-07-17 00:00:00+00:00,WH-West,2375,0.9145,0.9424,0,98.08,0
2023-07-18 00:00:00+00:00,WH-West,2326,0.9257,0.9489,0,119.68,0
2023-07-19 00:00:00+00:00,WH-West,2099,0.9031,0.9491,1,80.91,46
2023-07-20 00:00:00+00:00,WH-West,2425,0.9234,0.9779,0,134.43,0
2023-07-21 00:00:00+00:00,WH-West,2484,0.8805,0.9527,2,90.52,80
2023-07-22 00:00:00+00:00,WH-West,2447,0.9142,0.9594,0,87.6,0
2023-07-23 00:00:00+00:00,WH-West,2563,0.9175,0.9498,2,103.55,166
2023-07-24 00:00:00+00:00,WH-West,2362,0.9333,0.9645,0,97.39,0
2023-07-25 00:00:00+00:00,WH-West,2224,0.9339,0.9597,1,85.42,77
2023-07-26 00:00:00+00:00,WH-West,2342,0.9451,0.9683,0,86.26,0
2023-07-27 00:00:00+00:00,WH-West,2343,0.918,0.9833,0,121.72,0
2023-07-28 00:00:00+00:00,WH-West,2537,0.9595,0.9657,1,102.39,54
2023-07-29 00:00:00+00:00,WH-West,2327,0.9415,0.9598,1,127.18,67
2023-07-30 00:00:00+00:00,WH-West,2115,0.9372,0.9645,0,106.41,0
2023-07-31 00:00:00+00:00,WH-West,2186,0.9194,0.9682,0,84.95,0
2023-08-01 00:00:00+00:00,WH-West,2430,0.994,0.9756,0,127.07,0
2023-08-02 00:00:00+00:00,WH-West,2337,0.9491,0.9762,0,91.15,0
2023-08-03 00:00:00+00:00,WH-West,2668,0.9372,0.9607,1,129.03,68
2023-08-04 00:00:00+00:00,WH-West,2155,0.969,0.9852,0,83.14,0
2023-08-05 00:00:00+00:00,WH-West,2246,0.8759,0.9435,1,82.05,41
2023-08-06 00:00:00+00:00,WH-West,2174,0.9735,0.9581,0,104.24,0
2023-08-07 00:00:00+00:00,WH-West,2575,0.9222,0.971,0,138.63,0
2023-08-08 00:00:00+00:00,WH-West,2150,0.995,0.9626,0,107.35,0
2023-08-09 00:00:00+00:00,WH-West,2285,0.9424,0.9599,1,88.03,60
2023-08-10 00:00:00+00:00,WH-West,2621,0.8962,0.9506,0,144.24,0
2023-08-11 00:00:00+00:00,WH-West,2701,0.9543,0.9519,0,129.5,0
2023-08-12 00:00:00+00:00,WH-West,2561,0.9244,0.9585,1,100.83,44
2023-08-13 00:00:00+00:00,WH-West,2326,0.9192,0.9714,0,85.67,0
2023-08-14 00:00:00+00:00,WH-West,2479,0.9181,0.9507,1,126.56,15
2023-08-15 00:00:00+00:00,WH-West,2696,0.9052,0.9689,1,118.18,42
2023-08-16 00:00:00+00:00,WH-West,2363,0.9077,0.971,0,111.34,0
2023-08-17 00:00:00+00:00,WH-West,2466,0.9241,0.9657,0,104.43,0
2023-08-18 00:00:00+00:00,WH-West,2312,0.8689,0.95,0,120.7,0
2023-08-19 00:00:00+00:00,WH-West,2186,0.9342,0.9601,0,78.47,0
2023-08-20 00:00:00+00:00,WH-West,2715,0.995,0.9839,0,137.98,0
2023-08-21 00:00:00+00:00,WH-West,1989,0.9358,0.9626,0,83.97,0
2023-08-22 00:00:00+00:00,WH-West,2504,0.9061,0.9428,1,127.13,20
2023-08-23 00:00:00+00:00,WH-West,2470,0.9504,0.9339,2,121.69,40
2023-08-24 00:00:00+00:00,WH-West,2707,0.9002,0.9817,1,103.97,44
2023-08-25 00:00:00+00:00,WH-West,2247,0.9662,0.9638,1,91.31,18
2023-08-26 00:00:00+00:00,WH-West,2716,0.9044,0.9787,0,111.49,0
2023-08-27 00:00:00+00:00,WH-West,2287,0.9137,0.9879,1,91.95,80
2023-08-28 00:00:00+00:00,WH-West,2076,0.8396,0.9155,3,96.2,126
2023-08-29 00:00:00+00:00,WH-West,2556,0.9459,0.9792,0,99.51,0
2023-08-30 00:00:00+00:00,WH-West,2292,0.9625,0.9751,1,83.69,69
2023-08-31 00:00:00+00:00,WH-West,2215,0.991,0.9903,0,116.88,0
2023-09-01 00:00:00+00:00,WH-West,2351,0.9069,0.9655,0,99.8,0
2023-09-02 00:00:00+00:00,WH-West,2092,0.9222,0.999,0,84.82,0
2023-09-03 00:00:00+00:00,WH-West,2126,0.9086,0.9695,0,96.9,0
2023-09-04 00:00:00+00:00,WH-West,2335,0.902,0.9589,0,129.62,0
2023-09-05 00:00:00+00:00,WH-West,2304,0.9593,0.9708,0,93.56,0
2023-09-06 00:00:00+00:00,WH-West,2492,0.9206,0.9751,0,127.22,0
2023-09-07 00:00:00+00:00,WH-West,2187,0.9463,0.9904,0,84.01,0
2023-09-08 00:00:00+00:00,WH-West,2275,0.9226,0.9649,1,102.67,44
2023-09-09 00:00:00+00:00,WH-West,2638,0.9194,0.9799,0,126.17,0
2023-09-10 00:00:00+00:00,WH-West,2249,0.9828,0.987,0,88.63,0
2023-09-11 00:00:00+00:00,WH-West,2427,0.9095,0.9838,0,89.03,0
2023-09-12 00:00:00+00:00,WH-West,2371,0.9726,0.9864,0,92.38,0
2023-09-13 00:00:00+00:00,WH-West,2245,0.9238,0.9449,0,106.35,0
2023-09-14 00:00:00+00:00,WH-West,2575,0.947,0.9798,0,98.82,0
2023-09-15 00:00:00+00:00,WH-West,2741,0.9118,0.9671,0,136.69,0
2023-09-16 00:00:00+00:00,WH-West,2166,0.9797,0.9569,0,84.36,0
2023-09-17 00:00:00+00:00,WH-West,2694,0.9742,0.9606,0,124.43,0
2023-09-18 00:00:00+00:00,WH-West,2257,0.9199,0.9543,0,113.0,0
2023-09-19 00:00:00+00:00,WH-West,2366,0.8898,0.974,0,91.56,0
2023-09-20 00:00:00+00:00,WH-West,2201,0.9774,0.9721,0,84.25,0
2023-09-21 00:00:00+00:00,WH-West,2165,0.8992,0.9721,0,94.72,0
2023-09-22 00:00:00+00:00,WH-West,2287,0.9156,0.9212,2,95.38,118
2023-09-23 00:00:00+00:00,WH-West,2363,0.9684,0.9506,0,125.55,0
2023-09-24 00:00:00+00:00,WH-West,2471,0.9077,0.9542,0,127.51,0
2023-09-25 00:00:00+00:00,WH-West,2303,0.9564,0.9751,0,96.0,0
2023-09-26 00:00:00+00:00,WH-West,2674,0.9403,0.9823,0,118.03,0
2023-09-27 00:00:00+00:00,WH-West,2304,0.9206,0.9665,0,91.01,0
2023-09-28 00:00:00+00:00,WH-West,2380,0.9499,0.9816,0,98.49,0
2023-09-29 00:00:00+00:00,WH-West,2512,0.9733,0.9567,0,90.34,0
2023-09-30 00:00:00+00:00,WH-West,1980,0.8717,0.9597,2,73.79,156
2023-10-01 00:00:00+00:00,WH-West,2037,0.9601,0.9462,0,80.07,0
2023-10-02 00:00:00+00:00,WH-West,2512,0.9457,0.9652,1,109.68,71
2023-10-03 00:00:00+00:00,WH-West,2608,0.8973,0.9385,2,105.32,106
2023-10-04 00:00:00+00:00,WH-West,2525,0.9431,0.9723,0,115.13,0
2023-10-05 00:00:00+00:00,WH-West,2316,0.9452,0.9801,0,120.82,0
2023-10-06 00:00:00+00:00,WH-West,2303,0.9651,0.963,1,82.46,73
2023-10-07 00:00:00+00:00,WH-West,2425,0.94,0.9655,0,133.22,0
2023-10-08 00:00:00+00:00,WH-West,2327,0.8986,0.9776,0,83.21,0
2023-10-09 00:00:00+00:00,WH-West,2087,0.995,0.9588,0,76.97,0
2023-10-10 00:00:00+00:00,WH-West,2136,0.8815,0.9506,2,84.78,148
2023-10-11 00:00:00+00:00,WH-West,2422,0.9721,0.9774,0,97.24,0
2023-10-12 00:00:00+00:00,WH-West,2670,0.9913,0.993,0,138.48,0
2023-10-13 00:00:00+00:00,WH-West,2393,0.9035,0.9942,0,100.17,0
2023-10-14 00:00:00+00:00,WH-West,2175,0.9625,0.9688,0,92.55,0
2023-10-15 00:00:00+00:00,WH-West,2356,0.9871,0.9963,0,97.55,0
2023-10-16 00:00:00+00:00,WH-West,2435,0.9144,0.9549,1,131.77,46
2023-10-17 00:00:00+00:00,WH-West,2438,0.9746,0.9553,0,113.92,0
2023-10-18 00:00:00+00:00,WH-West,2419,0.9333,0.9576,0,126.82,0
2023-10-19 00:00:00+00:00,WH-West,2162,0.9503,0.9804,0,77.39,0
