customer_id,customer_name,segment,industry,region,country,signup_date,employee_count,annual_revenue,engagement_score,customer_health_score,churn_risk_score,churn_flag
CUS-005693,Customer 05693,Mid-Market,Energy,Middle East & Africa,Country-05,2025-01-26 00:00:00+00:00,21366,14390927,56.5,26.64,86.88,1
CUS-005694,Customer 05694,SMB,Logistics,Asia Pacific,Country-06,2024-11-03 00:00:00+00:00,4896,1805122,36.78,23.67,90.64,1
CUS-005695,Customer 05695,SMB,Finance,Europe,Country-07,2025-06-05 00:00:00+00:00,3538,3517529,50.35,18.79,84.08,1
CUS-005696,Customer 05696,Mid-Market,Retail,Middle East & Africa,Country-08,2024-08-25 00:00:00+00:00,24390,4304529,50.75,26.2,75.18,1
CUS-005697,Customer 05697,Enterprise,Logistics,Europe,Country-09,2024-02-06 00:00:00+00:00,9028,130067589,70.24,38.36,67.12,1
CUS-005698,Customer 05698,SMB,Logistics,Latin America,Country-10,2025-01-20 00:00:00+00:00,7792,2659046,23.82,11.62,91.13,1
CUS-005699,Customer 05699,SMB,Telecom,Latin America,Country-11,2024-09-17 00:00:00+00:00,16719,3345660,44.78,17.11,84.12,1
CUS-005700,Customer 05700,Enterprise,Technology,Europe,Country-12,2024-05-17 00:00:00+00:00,8582,125517889,59.0,31.91,64.93,1
CUS-005701,Customer 05701,SMB,Healthcare,Latin America,Country-13,2024-06-04 00:00:00+00:00,18691,2627174,43.54,18.92,76.77,1
CUS-005702,Customer 05702,Enterprise,Telecom,Middle East & Africa,Country-14,2023-11-12 00:00:00+00:00,10760,437164203,56.8,34.61,68.87,1
CUS-005703,Customer 05703,Enterprise,Healthcare,North America,Country-15,2024-07-06 00:00:00+00:00,19605,805259316,71.73,67.54,33.43,0
CUS-005704,Customer 05704,SMB,Telecom,North America,Country-16,2024-02-25 00:00:00+00:00,2033,4002204,56.6,38.21,72.07,1
CUS-005705,Customer 05705,Mid-Market,Manufacturing,Latin America,Country-17,2023-04-29 00:00:00+00:00,18196,18879450,49.66,24.37,73.82,1
CUS-005706,Customer 05706,Mid-Market,Energy,Europe,Country-18,2024-02-01 00:00:00+00:00,8230,4907323,44.93,20.02,73.5,1
CUS-005707,Customer 05707,SMB,Healthcare,Asia Pacific,Country-19,2025-05-04 00:00:00+00:00,10587,3796865,54.94,30.93,58.84,1
CUS-005708,Customer 05708,SMB,Logistics,North America,Country-20,2023-10-27 00:00:00+00:00,23266,842381,56.79,27.07,67.56,1
CUS-005709,Customer 05709,Enterprise,Technology,Latin America,Country-21,2024-09-01 00:00:00+00:00,12068,439685908,77.93,59.59,30.35,0
CUS-005710,Customer 05710,Mid-Market,Education,Latin America,Country-22,2024-01-09 00:00:00+00:00,1883,18897981,51.48,24.68,83.35,1
CUS-005711,Customer 05711,SMB,Healthcare,Middle East & Africa,Country-23,2023-09-15 00:00:00+00:00,11473,4292185,35.18,20.67,76.35,1
CUS-005712,Customer 05712,Mid-Market,Healthcare,Europe,Country-00,2023-12-13 00:00:00+00:00,6031,13914316,53.36,38.37,56.26,0
CUS-005713,Customer 05713,SMB,Healthcare,Middle East & Africa,Country-01,2025-05-13 00:00:00+00:00,11881,4497310,43.17,29.73,73.63,1
CUS-005714,Customer 05714,Mid-Market,Energy,Europe,Country-02,2023-04-11 00:00:00+00:00,5463,3925391,33.84,14.11,99.53,1
CUS-005715,Customer 05715,Enterprise,Manufacturing,Asia Pacific,Country-03,2024-08-24 00:00:00+00:00,16085,30449556,58.24,35.92,61.09,1
CUS-005716,Customer 05716,Enterprise,Energy,Asia Pacific,Country-04,2025-01-17 00:00:00+00:00,5895,517892739,89.51,49.87,42.19,0
CUS-005717,Customer 05717,SMB,Education,Europe,Country-05,2023-06-16 00:00:00+00:00,11647,2765806,46.9,19.6,77.63,1
CUS-005718,Customer 05718,SMB,Energy,Asia Pacific,Country-06,2024-11-11 00:00:00+00:00,23866,2571789,61.18,34.29,52.7,0
CUS-005719,Customer 05719,Enterprise,Manufacturing,North America,Country-07,2024-07-27 00:00:00+00:00,15954,410652531,86.22,65.41,38.19,0
CUS-005720,Customer 05720,Enterprise,Telecom,Europe,Country-08,2023-10-31 00:00:00+00:00,17721,981635201,67.63,58.78,45.26,0
CUS-005721,Customer 05721,SMB,Technology,Asia Pacific,Country-09,2023-06-09 00:00:00+00:00,19314,2838388,39.84,17.81,79.12,1
CUS-005722,Customer 05722,Enterprise,Finance,North America,Country-10,2025-04-30 00:00:00+00:00,22996,345373112,85.53,50.6,41.55,0
CUS-005723,Customer 05723,Enterprise,Telecom,Asia Pacific,Country-11,2023-06-27 00:00:00+00:00,22156,406666407,82.62,50.68,66.12,1
CUS-005724,Customer 05724,SMB,Logistics,North America,Country-12,2025-05-04 00:00:00+00:00,21443,3476195,57.82,16.41,74.98,1
CUS-005725,Customer 05725,SMB,Education,North America,Country-13,2024-08-06 00:00:00+00:00,8542,3797415,43.81,23.85,70.9,1
CUS-005726,Customer 05726,SMB,Finance,Asia Pacific,Country-14,2025-02-10 00:00:00+00:00,15628,2997738,46.0,10.6,89.64,1
CUS-005727,Customer 05727,Mid-Market,Finance,North America,Country-15,2023-09-24 00:00:00+00:00,20456,17438423,54.42,34.2,71.82,1
CUS-005728,Customer 05728,Mid-Market,Healthcare,Middle East & Africa,Country-16,2023-01-27 00:00:00+00:00,14006,22997925,57.25,37.37,61.58,1
CUS-005729,Customer 05729,SMB,Telecom,Middle East & Africa,Country-17,2024-08-12 00:00:00+00:00,3201,4798725,34.4,10.54,89.71,1
CUS-005730,Customer 05730,Mid-Market,Technology,Europe,Country-18,2023-12-01 00:00:00+00:00,12739,11391679,56.95,15.87,88.41,1
CUS-005731,Customer 05731,Enterprise,Logistics,Europe,Country-19,2024-05-10 00:00:00+00:00,5423,651120304,69.76,53.93,68.51,1
CUS-005732,Customer 05732,SMB,Healthcare,North America,Country-20,2024-02-16 00:00:00+00:00,17246,4832113,37.58,12.92,83.03,1
CUS-005733,Customer 05733,Mid-Market,Healthcare,Latin America,Country-21,2023-10-17 00:00:00+00:00,21494,20056198,69.08,30.11,66.32,1
CUS-005734,Customer 05734,SMB,Retail,North America,Country-22,2024-10-08 00:00:00+00:00,17553,1659610,24.26,11.71,87.54,1
CUS-005735,Customer 05735,Enterprise,Retail,Middle East & Africa,Country-23,2024-03-26 00:00:00+00:00,13784,652985273,76.72,49.94,54.81,0
CUS-005736,Customer 05736,SMB,Retail,Middle East & Africa,Country-00,2024-07-25 00:00:00+00:00,14996,2730019,31.1,27.36,90.31,1
CUS-005737,Customer 05737,Mid-Market,Healthcare,North America,Country-01,2024-08-27 00:00:00+00:00,13474,18247428,46.13,16.27,82.96,1
CUS-005738,Customer 05738,Mid-Market,Energy,Asia Pacific,Country-02,2024-09-02 00:00:00+00:00,11237,8622388,47.33,29.08,74.8,1
CUS-005739,Customer 05739,SMB,Logistics,Europe,Country-03,2023-10-25 00:00:00+00:00,5693,1473873,50.59,15.7,69.19,1
CUS-005740,Customer 05740,Mid-Market,Government,Asia Pacific,Country-04,2024-11-21 00:00:00+00:00,16892,23584545,26.39,13.19,87.26,1
CUS-005741,Customer 05741,SMB,Technology,North America,Country-05,2023-07-17 00:00:00+00:00,8753,1144187,46.36,24.51,75.4,1
CUS-005742,Customer 05742,Mid-Market,Telecom,Latin America,Country-06,2025-05-03 00:00:00+00:00,3938,22056916,58.64,28.24,78.89,1
CUS-005743,Customer 05743,SMB,Education,North America,Country-07,2024-12-29 00:00:00+00:00,20009,2319134,30.42,11.74,84.64,1
CUS-005744,Customer 05744,SMB,Manufacturing,Middle East & Africa,Country-08,2024-05-11 00:00:00+00:00,13799,4751917,46.55,17.17,74.27,1
CUS-005745,Customer 05745,Mid-Market,Energy,Europe,Country-09,2023-06-12 00:00:00+00:00,13021,7966524,41.01,15.48,86.13,1
CUS-005746,Customer 05746,Enterprise,Education,Asia Pacific,Country-10,2025-03-24 00:00:00+00:00,12994,196148878,71.39,33.59,55.5,0
CUS-005747,Customer 05747,Enterprise,Technology,Middle East & Africa,Country-11,2024-05-14 00:00:00+00:00,1967,542074516,54.49,46.16,48.21,0
CUS-005748,Customer 05748,SMB,Healthcare,Latin America,Country-12,2025-01-03 00:00:00+00:00,13378,1236510,72.7,47.41,52.97,0
CUS-005749,Customer 05749,SMB,Energy,Asia Pacific,Country-13,2023-01-25 00:00:00+00:00,13601,598577,56.06,28.12,55.1,0
CUS-005750,Customer 05750,SMB,Government,Europe,Country-14,2023-11-01 00:00:00+00:00,12782,1084968,47.45,26.16,72.05,1
CUS-005751,Customer 05751,Enterprise,Healthcare,Europe,Country-15,2023-09-27 00:00:00+00:00,199,27801467,58.63,36.01,75.05,1
CUS-005752,Customer 05752,Mid-Market,Technology,Europe,Country-16,2025-01-02 00:00:00+00:00,18762,3282681,54.14,20.87,67.85,1
CUS-005753,Customer 05753,SMB,Retail,Middle East & Africa,Country-17,2024-02-23 00:00:00+00:00,15361,3178599,40.72,4.0,91.21,1
CUS-005754,Customer 05754,SMB,Healthcare,North America,Country-18,2023-04-16 00:00:00+00:00,18943,4317498,47.39,21.5,82.62,1
CUS-005755,Customer 05755,Enterprise,Logistics,Europe,Country-19,2024-07-07 00:00:00+00:00,12608,765674353,77.58,68.55,37.15,0
CUS-005756,Customer 05756,Mid-Market,Telecom,Latin America,Country-20,2023-05-23 00:00:00+00:00,8256,5107283,61.15,43.78,56.63,0
CUS-005757,Customer 05757,Enterprise,Manufacturing,Europe,Country-21,2024-02-06 00:00:00+00:00,20833,397841206,76.79,40.64,58.05,1
CUS-005758,Customer 05758,Mid-Market,Finance,Middle East & Africa,Country-22,2025-06-12 00:00:00+00:00,8785,8311485,55.62,34.12,77.45,1
CUS-005759,Customer 05759,Enterprise,Manufacturing,North America,Country-23,2024-01-27 00:00:00+00:00,11345,585886575,76.79,57.16,44.33,0
CUS-005760,Customer 05760,Enterprise,Logistics,North America,Country-00,2024-01-21 00:00:00+00:00,436,245417831,63.07,33.86,58.73,1
CUS-005761,Customer 05761,Enterprise,Government,Asia Pacific,Country-01,2023-02-06 00:00:00+00:00,4091,933265511,57.11,50.0,50.84,0
CUS-005762,Customer 05762,SMB,Manufacturing,Europe,Country-02,2024-02-19 00:00:00+00:00,2854,1465445,69.87,26.82,72.23,1
CUS-005763,Customer 05763,SMB,Healthcare,Middle East & Africa,Country-03,2025-05-12 00:00:00+00:00,10602,2629662,49.82,27.1,69.83,1
CUS-005764,Customer 05764,SMB,Education,Europe,Country-04,2025-05-05 00:00:00+00:00,6576,1219512,69.29,41.0,47.23,0
CUS-005765,Customer 05765,Mid-Market,Education,North America,Country-05,2025-05-17 00:00:00+00:00,8327,5985909,54.15,2.78,97.17,1
CUS-005766,Customer 05766,Mid-Market,Logistics,Europe,Country-06,2023-11-22 00:00:00+00:00,19148,14527171,91.75,45.9,58.18,1
CUS-005767,Customer 05767,Mid-Market,Logistics,Europe,Country-07,2023-02-28 00:00:00+00:00,17082,24210078,59.11,22.86,82.39,1
CUS-005768,Customer 05768,Mid-Market,Education,Asia Pacific,Country-08,2023-08-02 00:00:00+00:00,19952,7193917,74.04,29.73,70.35,1
CUS-005769,Customer 05769,Mid-Market,Finance,North America,Country-09,2023-07-10 00:00:00+00:00,20401,14706938,58.46,30.15,70.1,1
CUS-005770,Customer 05770,SMB,Education,Asia Pacific,Country-10,2023-03-12 00:00:00+00:00,6219,565164,46.31,36.23,59.85,1
CUS-005771,Customer 05771,SMB,Education,Middle East & Africa,Country-11,2024-09-30 00:00:00+00:00,15399,1871459,42.39,13.4,93.38,1
CUS-005772,Customer 05772,SMB,Healthcare,Europe,Country-12,2024-04-15 00:00:00+00:00,21747,3263017,37.1,16.04,75.63,1
CUS-005773,Customer 05773,Enterprise,Retail,Asia Pacific,Country-13,2024-10-11 00:00:00+00:00,7636,375813647,85.72,39.13,57.23,0
CUS-005774,Customer 05774,Mid-Market,Technology,North America,Country-14,2023-06-29 00:00:00+00:00,9408,6869587,57.88,29.79,64.57,1
CUS-005775,Customer 05775,Enterprise,Logistics,Latin America,Country-15,2024-09-18 00:00:00+00:00,13297,292968535,83.63,42.37,56.85,0
CUS-005776,Customer 05776,Enterprise,Education,North America,Country-16,2023-02-28 00:00:00+00:00,19956,696136493,84.65,75.07,34.12,0
CUS-005777,Customer 05777,SMB,Manufacturing,Asia Pacific,Country-17,2024-10-11 00:00:00+00:00,3702,788804,63.8,31.62,60.07,1
CUS-005778,Customer 05778,Mid-Market,Finance,North America,Country-18,2025-01-01 00:00:00+00:00,11684,12608516,63.9,26.93,75.03,1
CUS-005779,Customer 05779,SMB,Logistics,North America,Country-19,2023-08-17 00:00:00+00:00,6078,4839251,22.85,8.24,93.87,1
CUS-005780,Customer 05780,Enterprise,Retail,North America,Country-20,2023-10-23 00:00:00+00:00,17822,553922775,67.52,52.69,40.56,0
CUS-005781,Customer 05781,SMB,Logistics,North America,Country-21,2024-01-27 00:00:00+00:00,6066,2862963,43.65,25.27,73.38,1
CUS-005782,Customer 05782,SMB,Healthcare,Middle East & Africa,Country-22,2024-06-05 00:00:00+00:00,8923,2093903,44.17,10.6,83.12,1
CUS-005783,Customer 05783,Mid-Market,Retail,North America,Country-23,2024-04-20 00:00:00+00:00,8675,19955159,76.46,33.92,66.79,1
CUS-005784,Customer 05784,SMB,Healthcare,Middle East & Africa,Country-00,2023-04-05 00:00:00+00:00,1788,1493128,59.91,26.99,72.18,1
CUS-005785,Customer 05785,Enterprise,Logistics,Europe,Country-01,2023-12-07 00:00:00+00:00,16711,591696029,69.97,53.89,56.64,0
CUS-005786,Customer 05786,SMB,Education,North America,Country-02,2024-03-31 00:00:00+00:00,6369,377472,78.02,45.57,49.07,0
CUS-005787,Customer 05787,SMB,Retail,Europe,Country-03,2024-07-06 00:00:00+00:00,12283,3671802,39.12,6.33,92.47,1
CUS-005788,Customer 05788,SMB,Telecom,North America,Country-04,2024-07-22 00:00:00+00:00,17434,4665556,40.25,25.92,71.46,1
CUS-005789,Customer 05789,SMB,Healthcare,Latin America,Country-05,2024-08-22 00:00:00+00:00,19677,2294906,28.71,15.91,93.58,1
CUS-005790,Customer 05790,Mid-Market,Energy,North America,Country-06,2024-02-09 00:00:00+00:00,22950,13393820,36.17,12.76,83.79,1
CUS-005791,Customer 05791,SMB,Logistics,Latin America,Country-07,2024-03-28 00:00:00+00:00,3174,4922583,27.48,18.99,74.77,1
CUS-005792,Customer 05792,Mid-Market,Government,North America,Country-08,2023-10-31 00:00:00+00:00,15716,5280855,72.19,29.61,64.96,1
CUS-005793,Customer 05793,Enterprise,Finance,North America,Country-09,2023-09-02 00:00:00+00:00,8224,788767826,82.38,50.18,44.27,0
CUS-005794,Customer 05794,Enterprise,Healthcare,North America,Country-10,2023-10-07 00:00:00+00:00,19229,930162959,59.63,31.92,64.01,1
CUS-005795,Customer 05795,SMB,Finance,Asia Pacific,Country-11,2024-01-30 00:00:00+00:00,9733,1260569,45.4,10.74,83.27,1
CUS-005796,Customer 05796,Mid-Market,Logistics,Europe,Country-12,2023-04-09 00:00:00+00:00,377,15714938,69.29,27.38,72.73,1
CUS-005797,Customer 05797,Mid-Market,Telecom,Middle East & Africa,Country-13,2023-07-16 00:00:00+00:00,21404,23926897,29.53,15.5,75.41,1
CUS-005798,Customer 05798,SMB,Retail,Europe,Country-14,2023-04-15 00:00:00+00:00,19007,2717446,68.81,35.84,68.2,1
CUS-005799,Customer 05799,Mid-Market,Government,North America,Country-15,2024-01-03 00:00:00+00:00,8277,18525028,72.74,31.32,68.97,1
CUS-005800,Customer 05800,Mid-Market,Manufacturing,Latin America,Country-16,2024-03-22 00:00:00+00:00,20892,6800489,69.35,20.16,91.19,1
CUS-005801,Customer 05801,Mid-Market,Government,Asia Pacific,Country-17,2023-05-27 00:00:00+00:00,10275,12622366,74.83,31.07,72.2,1
CUS-005802,Customer 05802,Mid-Market,Manufacturing,Latin America,Country-18,2023-05-05 00:00:00+00:00,10330,14457347,29.42,12.0,90.56,1
CUS-005803,Customer 05803,SMB,Technology,Europe,Country-19,2024-04-18 00:00:00+00:00,7515,281924,40.94,32.33,81.73,1
CUS-005804,Customer 05804,Mid-Market,Finance,Latin America,Country-20,2023-07-21 00:00:00+00:00,12359,6460539,75.62,38.71,64.33,1
CUS-005805,Customer 05805,Mid-Market,Energy,North America,Country-21,2025-02-20 00:00:00+00:00,24862,6785091,57.9,13.04,85.46,1
CUS-005806,Customer 05806,SMB,Telecom,Middle East & Africa,Country-22,2023-05-29 00:00:00+00:00,1333,3120395,54.4,22.07,71.85,1
CUS-005807,Customer 05807,SMB,Finance,North America,Country-23,2024-03-09 00:00:00+00:00,14843,3730705,64.27,34.63,75.54,1
CUS-005808,Customer 05808,SMB,Telecom,Latin America,Country-00,2024-12-23 00:00:00+00:00,4386,3323615,53.85,24.52,68.42,1
CUS-005809,Customer 05809,Enterprise,Government,North America,Country-01,2023-04-04 00:00:00+00:00,3117,362047701,68.39,30.46,61.56,1
CUS-005810,Customer 05810,SMB,Healthcare,Latin America,Country-02,2024-02-09 00:00:00+00:00,1435,955327,52.06,30.01,62.05,1
CUS-005811,Customer 05811,Mid-Market,Healthcare,Latin America,Country-03,2024-02-29 00:00:00+00:00,6849,5127179,34.61,18.66,76.07,1
CUS-005812,Customer 05812,Enterprise,Retail,Latin America,Country-04,2024-05-12 00:00:00+00:00,18290,894428214,78.86,65.54,34.76,0
CUS-005813,Customer 05813,Mid-Market,Logistics,Europe,Country-05,2025-03-08 00:00:00+00:00,18411,9012913,68.49,24.69,73.48,1
CUS-005814,Customer 05814,SMB,Energy,Europe,Country-06,2024-06-08 00:00:00+00:00,20001,578568,46.11,28.88,74.8,1
CUS-005815,Customer 05815,Mid-Market,Energy,Latin America,Country-07,2023-12-06 00:00:00+00:00,3655,19258037,74.26,19.58,72.79,1
CUS-005816,Customer 05816,SMB,Retail,Asia Pacific,Country-08,2023-12-23 00:00:00+00:00,2738,4262243,47.9,9.27,84.63,1
CUS-005817,Customer 05817,Mid-Market,Logistics,Asia Pacific,Country-09,2024-07-15 00:00:00+00:00,24552,3976268,60.06,21.29,79.79,1
CUS-005818,Customer 05818,Enterprise,Education,North America,Country-10,2023-09-26 00:00:00+00:00,23041,960942275,97.65,80.0,13.25,0
CUS-005819,Customer 05819,Mid-Market,Government,Europe,Country-11,2024-09-08 00:00:00+00:00,17508,20382900,44.59,9.87,80.6,1
CUS-005820,Customer 05820,Mid-Market,Government,Europe,Country-12,2023-12-11 00:00:00+00:00,20992,7617344,77.49,30.78,58.51,1
CUS-005821,Customer 05821,Mid-Market,Healthcare,Asia Pacific,Country-13,2023-02-24 00:00:00+00:00,20114,12271633,76.38,32.07,67.59,1
CUS-005822,Customer 05822,SMB,Logistics,North America,Country-14,2024-04-26 00:00:00+00:00,14417,2662002,55.83,27.96,71.55,1
CUS-005823,Customer 05823,SMB,Telecom,Europe,Country-15,2023-08-15 00:00:00+00:00,11905,383222,38.34,15.05,84.14,1
CUS-005824,Customer 05824,Enterprise,Technology,Latin America,Country-16,2023-11-19 00:00:00+00:00,24457,571557486,76.8,52.38,56.14,0
CUS-005825,Customer 05825,Mid-Market,Finance,Asia Pacific,Country-17,2023-10-19 00:00:00+00:00,16914,6492629,46.74,15.61,86.5,1
CUS-005826,Customer 05826,Enterprise,Energy,Middle East & Africa,Country-18,2023-05-03 00:00:00+00:00,22064,627095004,64.13,59.52,40.48,0
CUS-005827,Customer 05827,Mid-Market,Government,North America,Country-19,2023-09-18 00:00:00+00:00,5198,21470523,59.84,32.96,76.48,1
CUS-005828,Customer 05828,Enterprise,Energy,Europe,Country-20,2025-04-02 00:00:00+00:00,5585,883378353,59.63,62.75,44.08,0
CUS-005829,Customer 05829,Mid-Market,Government,Europe,Country-21,2023-10-16 00:00:00+00:00,15752,7311268,54.73,18.66,76.23,1
CUS-005830,Customer 05830,SMB,Government,Europe,Country-22,2024-10-21 00:00:00+00:00,23852,2996662,28.57,8.86,96.98,1
CUS-005831,Customer 05831,Mid-Market,Manufacturing,Asia Pacific,Country-23,2024-01-03 00:00:00+00:00,15523,24334588,67.14,34.88,77.53,1
CUS-005832,Customer 05832,Mid-Market,Government,North America,Country-00,2023-03-01 00:00:00+00:00,11087,11763574,80.89,32.11,80.33,1
CUS-005833,Customer 05833,Mid-Market,Education,Europe,Country-01,2025-01-23 00:00:00+00:00,645,12722325,88.76,32.97,73.86,1
CUS-005834,Customer 05834,Mid-Market,Telecom,North America,Country-02,2025-03-26 00:00:00+00:00,3892,17373343,43.53,22.51,80.21,1
CUS-005835,Customer 05835,Mid-Market,Energy,Asia Pacific,Country-03,2023-08-01 00:00:00+00:00,5790,5809973,45.99,10.44,91.6,1
CUS-005836,Customer 05836,Enterprise,Energy,Latin America,Country-04,2023-06-03 00:00:00+00:00,5022,338605011,71.3,42.26,67.94,1
CUS-005837,Customer 05837,SMB,Logistics,North America,Country-05,2025-04-17 00:00:00+00:00,17565,492599,55.51,32.14,58.5,1
CUS-005838,Customer 05838,Mid-Market,Education,Europe,Country-06,2023-03-29 00:00:00+00:00,17112,19445326,56.71,27.36,81.51,1
CUS-005839,Customer 05839,Mid-Market,Manufacturing,Europe,Country-07,2025-03-11 00:00:00+00:00,9506,15482046,73.09,25.05,75.86,1
CUS-005840,Customer 05840,Enterprise,Retail,Latin America,Country-08,2023-06-05 00:00:00+00:00,24689,291876101,81.05,50.47,43.07,0
CUS-005841,Customer 05841,Mid-Market,Healthcare,North America,Country-09,2025-02-19 00:00:00+00:00,9856,12442940,34.85,11.31,80.42,1
CUS-005842,Customer 05842,Mid-Market,Technology,Europe,Country-10,2025-04-19 00:00:00+00:00,11145,9081525,60.37,34.25,53.81,0
CUS-005843,Customer 05843,Enterprise,Education,Latin America,Country-11,2023-08-05 00:00:00+00:00,13167,272728259,56.25,38.93,65.02,1
CUS-005844,Customer 05844,Mid-Market,Energy,Europe,Country-12,2023-07-19 00:00:00+00:00,14339,14551846,51.68,20.99,92.47,1
CUS-005845,Customer 05845,Mid-Market,Manufacturing,Latin America,Country-13,2023-04-06 00:00:00+00:00,4798,10778178,53.82,18.6,77.91,1
CUS-005846,Customer 05846,SMB,Logistics,Europe,Country-14,2024-12-09 00:00:00+00:00,7523,4326987,55.97,18.54,75.48,1
CUS-005847,Customer 05847,SMB,Telecom,Middle East & Africa,Country-15,2023-11-11 00:00:00+00:00,17210,4922697,45.17,41.22,67.24,1
CUS-005848,Customer 05848,Enterprise,Finance,North America,Country-16,2024-08-01 00:00:00+00:00,21140,272730753,67.06,21.39,79.4,1
CUS-005849,Customer 05849,Enterprise,Logistics,North America,Country-17,2024-07-06 00:00:00+00:00,10601,49379070,100.0,32.65,76.13,1
CUS-005850,Customer 05850,SMB,Healthcare,Europe,Country-18,2024-04-11 00:00:00+00:00,2901,430376,33.07,23.72,69.45,1
CUS-005851,Customer 05851,SMB,Energy,Europe,Country-19,2023-08-07 00:00:00+00:00,21292,4988737,49.61,29.59,74.98,1
CUS-005852,Customer 05852,SMB,Manufacturing,Asia Pacific,Country-20,2023-11-26 00:00:00+00:00,14566,1368216,54.91,27.64,85.06,1
CUS-005853,Customer 05853,Enterprise,Finance,North America,Country-21,2024-03-26 00:00:00+00:00,10920,852235732,75.92,48.06,44.59,0
CUS-005854,Customer 05854,Enterprise,Technology,North America,Country-22,2023-03-25 00:00:00+00:00,14665,413504514,60.99,46.23,51.52,0
CUS-005855,Customer 05855,Enterprise,Energy,Latin America,Country-23,2023-12-30 00:00:00+00:00,20575,884858575,60.27,50.26,47.21,0
CUS-005856,Customer 05856,SMB,Government,North America,Country-00,2024-10-01 00:00:00+00:00,53,3412828,54.25,23.74,81.51,1
CUS-005857,Customer 05857,Mid-Market,Healthcare,Latin America,Country-01,2024-01-15 00:00:00+00:00,9019,2635794,74.19,36.73,72.09,1
CUS-005858,Customer 05858,Mid-Market,Education,Asia Pacific,Country-02,2023-12-22 00:00:00+00:00,23515,22774693,58.82,31.32,63.91,1
CUS-005859,Customer 05859,Mid-Market,Education,North America,Country-03,2025-01-26 00:00:00+00:00,7537,3254988,41.11,13.41,100.0,1
CUS-005860,Customer 05860,Enterprise,Finance,Asia Pacific,Country-04,2024-04-26 00:00:00+00:00,24359,420417977,73.7,58.16,42.24,0
CUS-005861,Customer 05861,Mid-Market,Manufacturing,Latin America,Country-05,2024-10-25 00:00:00+00:00,7053,15064345,80.76,43.37,52.65,0
CUS-005862,Customer 05862,Enterprise,Healthcare,Latin America,Country-06,2023-02-16 00:00:00+00:00,11700,712214237,59.47,44.01,65.98,1
CUS-005863,Customer 05863,Mid-Market,Energy,North America,Country-07,2025-04-15 00:00:00+00:00,1772,17577731,55.1,21.57,79.41,1
CUS-005864,Customer 05864,SMB,Logistics,Europe,Country-08,2024-11-29 00:00:00+00:00,18147,344877,46.36,14.81,82.56,1
CUS-005865,Customer 05865,Mid-Market,Energy,Middle East & Africa,Country-09,2025-01-14 00:00:00+00:00,6005,4189491,74.79,33.3,62.9,1
CUS-005866,Customer 05866,Mid-Market,Logistics,Asia Pacific,Country-10,2024-09-15 00:00:00+00:00,21221,12888498,52.14,28.95,85.77,1
CUS-005867,Customer 05867,SMB,Manufacturing,North America,Country-11,2024-04-29 00:00:00+00:00,3266,829140,52.33,8.77,84.27,1
CUS-005868,Customer 05868,SMB,Technology,North America,Country-12,2024-04-21 00:00:00+00:00,2939,1124082,65.02,13.43,94.45,1
CUS-005869,Customer 05869,Enterprise,Education,Asia Pacific,Country-13,2024-07-16 00:00:00+00:00,11744,621233301,52.81,38.85,55.47,0
CUS-005870,Customer 05870,Enterprise,Finance,Latin America,Country-14,2024-03-22 00:00:00+00:00,2138,459972112,55.19,51.76,43.88,0
CUS-005871,Customer 05871,Mid-Market,Education,Middle East & Africa,Country-15,2024-10-18 00:00:00+00:00,8246,12862685,58.24,28.56,70.87,1
CUS-005872,Customer 05872,Mid-Market,Manufacturing,Middle East & Africa,Country-16,2023-10-31 00:00:00+00:00,17240,15311632,73.27,46.13,57.13,0
CUS-005873,Customer 05873,Enterprise,Government,Europe,Country-17,2024-11-23 00:00:00+00:00,12632,231536961,78.21,42.05,46.43,0
CUS-005874,Customer 05874,Enterprise,Logistics,Asia Pacific,Country-18,2023-11-05 00:00:00+00:00,13998,188541768,88.52,39.7,56.49,0
CUS-005875,Customer 05875,Enterprise,Energy,North America,Country-19,2024-03-04 00:00:00+00:00,2290,814985382,49.72,37.49,69.71,1
CUS-005876,Customer 05876,Mid-Market,Energy,North America,Country-20,2023-03-03 00:00:00+00:00,16992,11835669,64.39,22.76,84.42,1
CUS-005877,Customer 05877,Mid-Market,Government,North America,Country-21,2025-03-21 00:00:00+00:00,2302,20024080,19.69,4.6,93.37,1
CUS-005878,Customer 05878,Enterprise,Finance,Middle East & Africa,Country-22,2024-09-10 00:00:00+00:00,14310,364117022,92.13,34.8,56.97,0
CUS-005879,Customer 05879,SMB,Manufacturing,North America,Country-23,2023-08-13 00:00:00+00:00,19774,2672067,62.19,21.35,80.16,1
CUS-005880,Customer 05880,Mid-Market,Government,Europe,Country-00,2023-02-10 00:00:00+00:00,18166,11087780,54.95,18.32,87.52,1
CUS-005881,Customer 05881,Mid-Market,Manufacturing,Europe,Country-01,2025-02-05 00:00:00+00:00,8838,16675267,27.21,13.0,88.27,1
CUS-005882,Customer 05882,Enterprise,Energy,Europe,Country-02,2023-01-02 00:00:00+00:00,3893,992066492,70.62,66.17,43.67,0
CUS-005883,Customer 05883,SMB,Healthcare,Europe,Country-03,2024-03-09 00:00:00+00:00,20770,2335003,61.18,30.17,67.94,1
CUS-005884,Customer 05884,SMB,Government,North America,Country-04,2023-01-28 00:00:00+00:00,5410,3938515,51.34,10.26,80.51,1
