product_id,product_name,category,subcategory,supplier_id,unit_cost,list_price,margin_rate,demand_score,lifecycle_stage,is_active,lead_time_days,avg_predicted_demand,std_predicted_demand,safety_stock,reorder_point,optimal_inventory_target
PRD-00498,Product 0498,Finance,Budgeting,SUP-00151,8701.68,12403.56,0.425,69.37,Growth,1,26,31.32264229550312,15.553270340790853,23.89,51.04,82.36
PRD-00499,Product 0499,Security,Risk Scoring,SUP-00073,7328.71,11597.96,0.583,59.28,Mature,1,28,29.8383679677825,14.898111868813686,23.75,51.6,81.44
PRD-00500,Product 0500,Analytics,Reporting,SUP-00061,10033.27,15580.09,0.553,66.85,Mature,1,26,29.52943755890462,16.896169111191806,25.95,51.54,81.07
PRD-00501,Product 0501,Analytics,Reporting,SUP-00121,1451.49,1762.12,0.214,63.85,Mature,1,25,29.584233737227112,16.410553086188436,24.72,49.37,78.95
PRD-00502,Product 0502,Automation,RPA,SUP-00089,4811.63,6335.77,0.317,56.9,Mature,1,25,30.14264158878122,12.132041554586843,18.27,43.39,73.53
PRD-00503,Product 0503,Automation,RPA,SUP-00016,10457.98,14539.65,0.39,70.15,Mature,1,36,32.08078947674023,16.293635705913495,29.45,67.95,100.03
PRD-00504,Product 0504,Finance,Planning,SUP-00053,2177.2,3036.93,0.395,71.46,Intro,1,18,31.35650205845789,14.124562403022797,18.05,36.86,68.22
PRD-00505,Product 0505,Analytics,Reporting,SUP-00014,7428.69,9370.93,0.261,71.47,Growth,1,12,33.10515888201515,16.423126412039483,17.14,30.38,63.49
PRD-00506,Product 0506,Security,Threat Detection,SUP-00047,14908.07,22067.71,0.48,72.49,Mature,1,34,33.042618599244165,15.745200573867027,27.66,65.11,98.15
PRD-00507,Product 0507,Operations,Logistics,SUP-00028,16097.11,22426.42,0.393,23.75,Growth,1,16,16.28640688426145,7.334215196791898,8.84,17.53,33.82
PRD-00508,Product 0508,Operations,Procurement,SUP-00158,3348.08,5217.01,0.558,77.37,Growth,1,33,31.21100249041056,14.345245395186678,24.82,59.15,90.36
PRD-00509,Product 0509,Operations,Inventory Control,SUP-00154,17007.4,21946.14,0.29,45.61,Growth,1,9,25.65665431830962,12.159028887348532,10.99,18.69,44.35
PRD-00510,Product 0510,Operations,Procurement,SUP-00004,8446.6,13347.05,0.58,81.04,Mature,1,15,35.869709344601894,18.45950479522899,21.54,39.47,75.34
PRD-00511,Product 0511,Analytics,Reporting,SUP-00122,2800.75,4321.73,0.543,38.87,Growth,1,19,25.596680877680733,13.129882887411098,17.24,33.45,59.05
PRD-00512,Product 0512,Finance,Expense Control,SUP-00131,13528.8,18431.14,0.362,88.89,Growth,1,13,38.32386433404307,14.41114012423033,15.65,32.26,70.58
PRD-00513,Product 0513,Security,Compliance,SUP-00146,1603.8,2463.8,0.536,24.88,Growth,1,34,15.483634640735215,6.407232346235112,11.25,28.8,44.28
PRD-00514,Product 0514,Security,Threat Detection,SUP-00142,13189.46,19247.02,0.459,67.5,Mature,0,14,30.889775106286088,15.190482401491664,17.12,31.54,62.43
PRD-00515,Product 0515,Finance,Planning,SUP-00055,12593.92,17373.3,0.379,55.78,Growth,1,40,24.498579550684816,13.4022396293169,25.53,58.19,82.69
PRD-00516,Product 0516,Operations,Maintenance,SUP-00078,11501.96,16160.06,0.405,69.88,Growth,1,16,33.1524399011867,14.828183825774927,17.87,35.55,68.7
PRD-00517,Product 0517,Analytics,Data Modeling,SUP-00027,14913.88,21198.7,0.421,91.33,Mature,1,10,38.66278058915647,17.073188232600007,16.26,29.15,67.81
PRD-00518,Product 0518,Automation,RPA,SUP-00139,14827.05,18980.63,0.28,66.02,Growth,1,41,32.260355757584115,15.901208959727459,30.67,74.76,107.02
PRD-00519,Product 0519,Automation,Workflow,SUP-00010,7976.08,9949.58,0.247,77.97,Decline,1,22,31.62632691919394,17.916663891865287,25.32,48.51,80.14
PRD-00520,Product 0520,Finance,Budgeting,SUP-00081,9328.02,14236.13,0.526,88.09,Mature,0,14,38.28182184515216,16.029734880668585,18.07,35.93,74.21
PRD-00521,Product 0521,Analytics,Forecasting,SUP-00071,7563.15,9213.37,0.218,51.48,Growth,0,43,24.340545448461373,11.55934401690318,22.83,57.72,82.06
PRD-00522,Product 0522,Security,Compliance,SUP-00055,11071.7,16420.64,0.483,68.15,Intro,1,40,30.871242092442195,14.718947474010578,28.04,69.2,100.07
PRD-00523,Product 0523,Security,Risk Scoring,SUP-00156,9441.84,14793.67,0.567,85.26,Growth,1,22,34.99961432334097,15.177363866736398,21.45,47.12,82.12
PRD-00524,Product 0524,Analytics,Reporting,SUP-00077,5388.2,7392.78,0.372,68.0,Mature,1,44,33.476570312171646,15.273680253935588,30.52,79.62,113.1
PRD-00525,Product 0525,Security,IAM,SUP-00007,7658.85,11648.65,0.521,52.03,Growth,1,40,26.123356934654254,12.55817701081093,23.93,58.76,84.88
PRD-00526,Product 0526,Automation,Scheduling,SUP-00136,10199.19,15913.51,0.56,70.76,Growth,1,25,31.964462617270993,15.521240692033027,23.38,50.02,81.98
PRD-00527,Product 0527,Automation,Integration,SUP-00149,14417.41,18808.54,0.305,63.95,Mature,1,32,31.510970958535825,13.594243969999415,23.17,56.78,88.29
PRD-00528,Product 0528,Operations,Maintenance,SUP-00056,2493.03,3216.49,0.29,70.66,Mature,1,9,31.569853316153036,17.08206166259689,15.44,24.91,56.48
PRD-00529,Product 0529,Finance,Budgeting,SUP-00045,10153.98,14355.98,0.414,53.02,Growth,0,26,24.8998453228466,13.730383473711452,21.09,42.67,67.57
PRD-00530,Product 0530,Analytics,Dashboards,SUP-00113,16896.15,26687.96,0.58,66.12,Growth,0,44,34.38488808257066,14.63301275756681,29.24,79.67,114.05
PRD-00531,Product 0531,Security,Risk Scoring,SUP-00010,7400.75,10994.87,0.486,59.63,Mature,1,22,27.17082035739246,13.43554279860206,18.98,38.91,66.08
PRD-00532,Product 0532,Analytics,Forecasting,SUP-00105,1302.98,1642.76,0.261,53.59,Mature,1,43,28.936570610370666,15.075465851325479,29.78,71.26,100.2
PRD-00533,Product 0533,Analytics,Dashboards,SUP-00028,15303.87,20752.77,0.356,84.27,Growth,0,16,42.51099804517596,23.22235597138173,27.98,50.65,93.16
PRD-00534,Product 0534,Analytics,Data Modeling,SUP-00035,3879.31,5566.85,0.435,53.27,Decline,1,22,24.13100741987512,13.623716156748726,19.25,36.95,61.08
PRD-00535,Product 0535,Operations,Procurement,SUP-00016,12576.62,16897.88,0.344,49.16,Growth,1,36,25.506186103118267,10.190217693423618,18.42,49.03,74.54
PRD-00536,Product 0536,Security,Compliance,SUP-00103,8352.02,10562.59,0.265,41.83,Mature,1,14,24.861469844957895,11.907078602288092,13.42,25.02,49.88
PRD-00537,Product 0537,Automation,Scheduling,SUP-00109,16939.2,26036.91,0.537,60.9,Mature,1,37,28.80115333484172,14.411050315286568,26.41,61.93,90.73
PRD-00538,Product 0538,Security,Compliance,SUP-00075,13946.22,20686.45,0.483,59.41,Mature,1,8,25.206584713621293,12.773945488182568,10.88,17.6,42.81
PRD-00539,Product 0539,Operations,Inventory Control,SUP-00153,14450.3,22047.57,0.526,74.28,Mature,1,29,31.621220766437794,14.92028023033717,24.2,54.77,86.39
PRD-00540,Product 0540,Automation,RPA,SUP-00013,10846.95,13573.15,0.251,41.07,Growth,1,29,24.295287106809855,13.189110062840342,21.4,44.89,69.19
PRD-00541,Product 0541,Security,Risk Scoring,SUP-00159,2574.05,3210.84,0.247,33.36,Decline,1,41,22.600828993216805,10.342264447830246,19.95,50.84,73.44
PRD-00542,Product 0542,Analytics,Dashboards,SUP-00130,3112.97,3804.37,0.222,30.47,Intro,1,28,18.200465173194356,10.164977944040164,16.2,33.19,51.39
PRD-00543,Product 0543,Automation,Integration,SUP-00012,868.73,1275.6,0.468,69.75,Intro,1,32,31.78061235875371,13.460765617883443,22.94,56.84,88.62
PRD-00544,Product 0544,Automation,RPA,SUP-00069,11358.74,17915.04,0.577,79.59,Decline,1,29,39.581035187886265,17.62495996271991,28.59,66.85,106.43
PRD-00545,Product 0545,Analytics,Reporting,SUP-00088,12448.37,19364.57,0.556,78.2,Growth,1,37,34.15272294998046,13.980863411632317,25.62,67.74,101.89
PRD-00546,Product 0546,Finance,Budgeting,SUP-00098,3766.16,4873.54,0.294,53.47,Mature,1,11,23.530755906814875,13.846664130609282,13.83,22.46,45.99
PRD-00547,Product 0547,Finance,Budgeting,SUP-00070,15473.2,20549.59,0.328,64.21,Mature,1,37,29.008402980894356,14.540162016026606,26.64,62.42,91.43
PRD-00548,Product 0548,Security,Threat Detection,SUP-00049,6411.36,8919.44,0.391,23.8,Mature,1,32,17.098520019555426,8.280392374506969,14.11,32.35,49.45
PRD-00549,Product 0549,Automation,Integration,SUP-00045,4003.64,4758.48,0.189,89.5,Growth,1,26,34.95482273091451,17.607212413022765,27.05,57.34,92.29
PRD-00550,Product 0550,Analytics,Dashboards,SUP-00096,13533.73,19974.99,0.476,81.67,Growth,1,33,36.091632745459556,17.40210921820983,30.11,69.81,105.9
PRD-00551,Product 0551,Finance,Expense Control,SUP-00087,11306.35,14423.61,0.276,77.37,Mature,1,23,33.97770389754852,13.698748921829761,19.79,45.84,79.82
PRD-00552,Product 0552,Security,Risk Scoring,SUP-00062,3654.08,5620.97,0.538,46.74,Intro,1,12,25.394151653051573,13.981850986971015,14.59,24.75,50.14
PRD-00553,Product 0553,Security,Threat Detection,SUP-00040,15000.18,21106.04,0.407,55.82,Mature,1,43,27.714041744372558,13.371734118321134,26.41,66.13,93.84
PRD-00554,Product 0554,Security,Compliance,SUP-00082,1955.44,2440.86,0.248,58.77,Growth,0,38,27.565397809914874,11.037818403243232,20.5,55.42,82.99
PRD-00555,Product 0555,Operations,Procurement,SUP-00039,3482.21,5257.48,0.51,90.91,Intro,1,8,38.41629477249199,17.42537465668851,14.85,25.09,63.51
PRD-00556,Product 0556,Security,IAM,SUP-00068,13832.09,21242.08,0.536,79.0,Growth,1,17,31.283853348136766,18.81782394422258,23.37,41.1,72.38
PRD-00557,Product 0557,Security,Compliance,SUP-00153,9766.12,15198.88,0.556,58.82,Growth,1,29,28.656771160618405,15.701290605462097,25.47,53.17,81.83
PRD-00558,Product 0558,Operations,Inventory Control,SUP-00119,7835.21,9610.44,0.227,71.94,Mature,1,39,32.519414469782944,17.928205447806736,33.73,76.01,108.53
PRD-00559,Product 0559,Finance,Planning,SUP-00120,2799.5,3882.55,0.387,46.5,Growth,1,37,21.860144458732933,10.999756359743984,20.16,47.12,68.98
PRD-00560,Product 0560,Operations,Procurement,SUP-00009,1680.11,2020.79,0.203,38.46,Mature,1,40,19.401971479141984,8.593905986910091,16.37,42.24,61.64
PRD-00561,Product 0561,Automation,Integration,SUP-00123,7871.86,12608.24,0.602,60.83,Mature,1,9,29.979437852547864,12.885667557422774,11.65,20.64,50.62
PRD-00562,Product 0562,Analytics,Dashboards,SUP-00101,17711.06,24538.64,0.385,42.66,Decline,1,19,22.94853798160481,12.816559795339662,16.83,31.36,54.31
PRD-00563,Product 0563,Automation,RPA,SUP-00082,11230.26,17022.93,0.516,33.24,Growth,1,38,19.66165343048122,8.284348239513935,15.38,40.28,59.94
PRD-00564,Product 0564,Finance,Budgeting,SUP-00044,5773.35,7447.7,0.29,62.57,Mature,1,33,28.355923606816532,15.646713036764371,27.08,58.27,86.63
PRD-00565,Product 0565,Finance,Revenue Ops,SUP-00069,17984.44,22884.57,0.272,57.5,Growth,1,29,27.420525081125902,14.253508009839045,23.12,49.63,77.05
PRD-00566,Product 0566,Security,Compliance,SUP-00059,17959.11,24997.28,0.392,44.85,Decline,1,24,24.02441710755738,10.90917879116347,16.1,35.32,59.34
PRD-00567,Product 0567,Analytics,Data Modeling,SUP-00062,6129.8,8873.04,0.448,55.2,Decline,1,12,28.28213239269963,12.742702334318123,13.3,24.61,52.89
PRD-00568,Product 0568,Operations,Logistics,SUP-00130,3974.3,5166.4,0.3,68.44,Mature,1,28,32.29837151725382,14.573269244570623,23.23,53.38,85.68
PRD-00569,Product 0569,Operations,Inventory Control,SUP-00022,3554.72,4739.46,0.333,58.16,Growth,1,38,29.482382709321833,15.690414261348973,29.14,66.48,95.96
PRD-00570,Product 0570,Analytics,Data Modeling,SUP-00102,10611.92,14461.31,0.363,64.38,Growth,1,22,30.317947177585808,16.693308562683782,23.59,45.82,76.14
PRD-00571,Product 0571,Finance,Revenue Ops,SUP-00156,5706.16,6758.49,0.184,59.11,Mature,1,22,29.10189007674544,17.15057577752298,24.23,45.57,74.67
PRD-00572,Product 0572,Finance,Planning,SUP-00029,14052.45,18067.47,0.286,91.41,Mature,1,30,36.827840188263636,17.346817486056842,28.62,65.45,102.28
PRD-00573,Product 0573,Finance,Revenue Ops,SUP-00109,6426.84,9770.32,0.52,84.6,Growth,1,37,35.749642342037625,17.922705262180983,32.84,76.93,112.68
PRD-00574,Product 0574,Security,Risk Scoring,SUP-00018,10991.75,16902.19,0.538,63.98,Growth,1,42,28.85995764839065,16.741931545239577,32.69,73.09,101.95
PRD-00575,Product 0575,Finance,Revenue Ops,SUP-00082,4535.68,6821.71,0.504,48.07,Intro,1,38,26.738245026229926,12.417124566845045,23.06,56.93,83.67
PRD-00576,Product 0576,Analytics,Dashboards,SUP-00053,8695.99,10794.89,0.241,52.47,Mature,1,18,29.09003453306952,13.49999708487398,17.25,34.7,63.79
PRD-00577,Product 0577,Analytics,Reporting,SUP-00101,11871.09,14748.9,0.242,40.05,Mature,1,19,21.30502700692673,10.348269150034925,13.59,27.08,48.39
PRD-00578,Product 0578,Analytics,Forecasting,SUP-00121,17831.82,23478.86,0.317,48.44,Decline,1,25,27.528999089742417,14.08389153186665,21.21,44.15,71.68
PRD-00579,Product 0579,Security,Threat Detection,SUP-00160,5527.35,7042.94,0.274,73.36,Mature,1,15,31.358691242765424,14.968909897817628,17.46,33.14,64.5
PRD-00580,Product 0580,Security,Compliance,SUP-00016,13608.06,16192.97,0.19,51.91,Decline,1,36,27.43976490088853,12.939893768398667,23.39,56.32,83.76
PRD-00581,Product 0581,Operations,Inventory Control,SUP-00041,10927.69,13959.24,0.277,59.03,Growth,1,32,28.129776534257893,12.53365976998228,21.36,51.37,79.5
PRD-00582,Product 0582,Automation,Integration,SUP-00113,13608.13,18963.56,0.394,82.08,Mature,1,44,35.234599041440894,16.260318805949858,32.49,84.17,119.4
PRD-00583,Product 0583,Automation,Scheduling,SUP-00141,11056.75,16004.56,0.447,71.4,Mature,1,28,33.67322265104806,14.950068549570084,23.83,55.26,88.93
PRD-00584,Product 0584,Automation,RPA,SUP-00062,2013.0,2454.69,0.219,63.17,Mature,1,12,33.05703525290291,17.19967280394141,17.95,31.17,64.23
PRD-00585,Product 0585,Operations,Maintenance,SUP-00017,4339.01,5837.18,0.345,60.06,Mature,1,21,29.518958625411482,13.918876046930041,19.21,39.87,69.39
PRD-00586,Product 0586,Automation,Workflow,SUP-00015,12850.13,17292.85,0.346,58.63,Growth,1,40,29.113727465964843,15.399730816021796,29.34,68.16,97.27
PRD-00587,Product 0587,Finance,Planning,SUP-00001,13378.89,16570.2,0.239,77.83,Growth,1,45,29.4741210985842,13.283724430819927,26.84,71.05,100.52
PRD-00588,Product 0588,Automation,Workflow,SUP-00013,11359.66,18141.94,0.597,67.06,Mature,1,29,33.990698490240085,17.473556898171115,28.35,61.21,95.2
PRD-00589,Product 0589,Operations,Inventory Control,SUP-00146,3619.73,5853.92,0.617,57.64,Growth,1,34,32.305428660065544,15.340119724652642,26.95,63.56,95.87
PRD-00590,Product 0590,Automation,RPA,SUP-00160,2002.89,2463.17,0.23,40.35,Decline,1,15,23.38931664337878,12.720762345078862,14.84,26.53,49.92
PRD-00591,Product 0591,Security,Risk Scoring,SUP-00014,13272.47,17256.98,0.3,70.21,Mature,1,12,33.61553812286386,17.572282027285432,18.34,31.79,65.41
PRD-00592,Product 0592,Security,IAM,SUP-00160,11500.34,13629.33,0.185,67.82,Mature,1,15,27.359114031102855,13.772479344791423,16.07,29.75,57.11
PRD-00593,Product 0593,Operations,Procurement,SUP-00110,10085.07,15403.45,0.527,35.1,Mature,1,9,20.737011363377288,8.359379997109738,7.55,13.77,34.51
PRD-00594,Product 0594,Finance,Budgeting,SUP-00088,414.45,565.47,0.364,59.37,Mature,1,37,27.238329545533976,14.014923259713942,25.68,59.27,86.51
PRD-00595,Product 0595,Automation,Integration,SUP-00077,11176.83,18016.14,0.612,67.69,Mature,1,44,34.33351203646633,15.232917057015188,30.44,80.8,115.13
PRD-00596,Product 0596,Operations,Maintenance,SUP-00041,14037.48,19623.84,0.398,57.56,Mature,1,32,32.2552482558056,14.493662015283508,24.7,59.11,91.37
PRD-00597,Product 0597,Operations,Inventory Control,SUP-00066,8398.7,10162.97,0.21,92.84,Growth,1,41,38.476393239167194,17.90581483250133,34.54,87.12,125.6
PRD-00598,Product 0598,Operations,Inventory Control,SUP-00156,989.23,1524.45,0.541,87.96,Growth,0,22,37.58033406411089,18.839336051847685,26.62,54.18,91.76
PRD-00599,Product 0599,Security,IAM,SUP-00159,5271.2,8037.62,0.525,40.55,Decline,1,41,22.310803807655045,10.793680067750074,20.82,51.31,73.62
PRD-00600,Product 0600,Automation,Workflow,SUP-00105,3196.51,4055.03,0.269,57.78,Intro,1,43,28.464218798155038,15.71228146968899,31.04,71.84,100.3
PRD-00601,Product 0601,Operations,Procurement,SUP-00052,11160.83,14061.95,0.26,78.47,Intro,1,25,35.397262616097,17.020058985581276,25.64,55.14,90.54
PRD-00602,Product 0602,Automation,RPA,SUP-00057,2258.43,3592.46,0.591,60.58,Decline,1,31,27.621380751883997,13.628293004790939,22.86,51.4,79.02
PRD-00603,Product 0603,Security,Threat Detection,SUP-00015,809.06,1309.06,0.618,74.53,Growth,1,40,34.60134513437995,14.650702956044901,27.91,74.05,108.65
PRD-00604,Product 0604,Analytics,Forecasting,SUP-00041,14741.24,22040.62,0.495,50.99,Mature,1,32,27.634625517973923,11.796678174104171,20.1,49.58,77.21
PRD-00605,Product 0605,Security,IAM,SUP-00040,16600.2,20836.81,0.255,35.31,Growth,1,43,20.811106544333313,9.733256568858968,19.23,49.06,69.87
PRD-00606,Product 0606,Operations,Procurement,SUP-00155,15202.76,19262.21,0.267,73.78,Growth,1,33,35.48950938260096,14.790837499815131,25.6,64.64,100.13
PRD-00607,Product 0607,Analytics,Reporting,SUP-00155,10537.23,15522.97,0.473,56.35,Mature,1,33,30.13199179242492,14.027417786381228,24.27,57.42,87.55
PRD-00608,Product 0608,Automation,Scheduling,SUP-00099,6467.17,7875.06,0.218,99.0,Mature,0,45,40.885577562941094,18.573782219997028,37.53,98.86,139.75
PRD-00609,Product 0609,Operations,Inventory Control,SUP-00150,1514.87,1920.36,0.268,77.98,Decline,1,15,35.19540761132851,19.160537500642988,22.36,39.96,75.16
PRD-00610,Product 0610,Security,Compliance,SUP-00092,7072.73,8372.74,0.184,43.98,Mature,1,43,24.087030727689243,12.463653346675509,24.62,59.14,83.23
PRD-00611,Product 0611,Finance,Revenue Ops,SUP-00047,3365.24,4772.05,0.418,73.45,Mature,1,34,30.08823868633261,14.308440853777409,25.13,59.23,89.32
PRD-00612,Product 0612,Finance,Revenue Ops,SUP-00084,14560.23,21129.53,0.451,60.8,Mature,1,11,29.392579701813304,12.968869486432954,12.96,23.74,53.13
PRD-00613,Product 0613,Automation,Integration,SUP-00088,15018.41,24124.84,0.606,70.94,Mature,1,37,33.714886735147466,16.170227828281,29.63,71.21,104.92
PRD-00614,Product 0614,Finance,Expense Control,SUP-00048,8494.15,10381.0,0.222,49.7,Growth,1,22,25.02229639668701,10.853915600499,15.34,33.69,58.71
PRD-00615,Product 0615,Operations,Inventory Control,SUP-00095,5584.87,8842.04,0.583,67.31,Growth,1,32,29.60184392774437,13.464143053403056,22.94,54.52,84.12
PRD-00616,Product 0616,Automation,Integration,SUP-00143,12608.77,16570.9,0.314,80.01,Growth,1,19,32.90325409003954,17.18464857278941,22.57,43.41,76.31
PRD-00617,Product 0617,Operations,Inventory Control,SUP-00157,11322.72,17752.04,0.568,75.98,Mature,1,16,35.169185500145936,16.400882872389783,19.76,38.52,73.69
PRD-00618,Product 0618,Analytics,Reporting,SUP-00150,10487.83,15503.82,0.478,80.61,Decline,1,15,36.46897358857056,15.994008232950414,18.66,36.89,73.36
PRD-00619,Product 0619,Operations,Procurement,SUP-00100,16665.06,22085.14,0.325,99.0,Mature,0,35,36.638052946754186,15.532864534573777,27.68,70.42,107.06
PRD-00620,Product 0620,Finance,Revenue Ops,SUP-00100,5090.23,7987.26,0.569,54.06,Mature,1,35,28.119553449646634,9.673987409558011,17.24,50.05,78.17
PRD-00621,Product 0621,Finance,Planning,SUP-00136,6008.12,8665.38,0.442,92.69,Growth,1,25,40.27539375090946,18.519630265741867,27.89,61.45,101.73
PRD-00622,Product 0622,Analytics,Dashboards,SUP-00050,1052.75,1545.11,0.468,67.03,Mature,1,11,31.11872586186066,15.94896241046642,15.94,27.35,58.47
PRD-00623,Product 0623,Finance,Expense Control,SUP-00024,4013.93,6311.14,0.572,55.42,Mature,1,39,29.027367250372162,12.807179704461264,24.09,61.83,90.86
PRD-00624,Product 0624,Automation,Integration,SUP-00003,8491.96,11718.26,0.38,61.88,Mature,1,8,31.14208270452972,14.737881504977173,12.56,20.86,52.0
PRD-00625,Product 0625,Finance,Revenue Ops,SUP-00079,14782.96,18176.29,0.23,77.35,Growth,1,29,34.49961849219227,13.01392694107291,21.11,54.46,88.96
PRD-00626,Product 0626,Security,Compliance,SUP-00024,3463.95,4210.61,0.216,55.74,Growth,1,39,27.032509615800137,12.891323920027865,24.25,59.39,86.42
PRD-00627,Product 0627,Security,Compliance,SUP-00123,9450.73,12495.92,0.322,28.68,Mature,1,9,17.325302181146135,9.440392705432986,8.53,13.73,31.06
PRD-00628,Product 0628,Security,IAM,SUP-00034,5612.2,8739.95,0.557,76.28,Growth,0,29,33.68853137295994,17.35120250019441,28.15,60.72,94.41
PRD-00629,Product 0629,Analytics,Reporting,SUP-00007,14154.75,22619.31,0.598,65.87,Mature,0,40,30.5416845852304,14.289170966503608,27.22,67.94,98.48
PRD-00630,Product 0630,Operations,Inventory Control,SUP-00062,11511.98,16439.32,0.428,53.18,Growth,1,12,25.79352590566861,14.125638898019426,14.74,25.06,50.85
PRD-00631,Product 0631,Security,IAM,SUP-00070,1058.58,1514.79,0.431,40.56,Intro,0,37,23.03020343359428,10.066714188261432,18.45,46.85,69.88
PRD-00632,Product 0632,Automation,Scheduling,SUP-00087,2992.56,3856.75,0.289,68.92,Growth,0,23,28.9305120841938,13.105235496624738,18.93,41.11,70.04
PRD-00633,Product 0633,Security,IAM,SUP-00152,13765.96,21591.99,0.569,83.95,Growth,1,36,38.335961897063484,16.302292426518942,29.47,75.47,113.81
PRD-00634,Product 0634,Automation,RPA,SUP-00081,12235.79,16541.23,0.352,46.76,Intro,0,14,24.35762374095152,12.421251788926286,14.0,25.37,49.73
PRD-00635,Product 0635,Analytics,Dashboards,SUP-00125,2158.95,3005.77,0.392,66.79,Growth,1,37,29.917510660270516,14.54542072831196,26.65,63.55,93.47
PRD-00636,Product 0636,Operations,Procurement,SUP-00119,5486.48,8791.67,0.602,99.0,Mature,1,39,42.9086093759685,20.739850614443306,39.02,94.8,137.71
PRD-00637,Product 0637,Finance,Planning,SUP-00023,4950.69,7577.22,0.531,78.13,Mature,1,41,33.91114844650296,15.734348570341583,30.35,76.7,110.61
PRD-00638,Product 0638,Finance,Expense Control,SUP-00038,8524.94,12924.69,0.516,62.08,Mature,1,31,27.095886757403925,12.956012122466996,21.73,49.73,76.83
PRD-00639,Product 0639,Finance,Budgeting,SUP-00079,540.0,744.43,0.379,60.37,Mature,1,29,30.248452874643466,12.055360655335694,19.56,48.8,79.05
PRD-00640,Product 0640,Analytics,Dashboards,SUP-00050,9579.37,11912.51,0.244,54.05,Growth,1,11,29.891147761690814,13.441782837666837,13.43,24.39,54.28
PRD-00641,Product 0641,Operations,Procurement,SUP-00074,3057.53,4077.09,0.333,63.4,Growth,1,32,31.099115709642177,12.029297687781542,20.5,53.67,84.77
PRD-00642,Product 0642,Analytics,Dashboards,SUP-00033,13240.56,18146.24,0.371,55.12,Growth,1,22,29.153790667604643,13.061879611647774,18.46,39.84,68.99
PRD-00643,Product 0643,Security,IAM,SUP-00020,9898.68,15154.05,0.531,57.62,Growth,1,44,27.477234300960458,11.079381015652702,22.14,62.44,89.92
PRD-00644,Product 0644,Finance,Expense Control,SUP-00064,14186.62,21541.88,0.518,60.21,Growth,1,8,28.078863959534733,13.495572672233292,11.5,18.99,47.07
PRD-00645,Product 0645,Automation,Scheduling,SUP-00050,11366.48,18014.69,0.585,34.91,Decline,1,11,21.412470420428928,10.114142632892712,10.11,17.96,39.37
PRD-00646,Product 0646,Security,IAM,SUP-00093,16376.03,19841.67,0.212,59.83,Intro,1,16,27.355175027364233,15.319189937116711,18.46,33.05,60.41
PRD-00647,Product 0647,Finance,Budgeting,SUP-00029,17190.62,23623.67,0.374,99.0,Growth,1,30,38.83525361386664,17.265753264942592,28.49,67.33,106.17
PRD-00648,Product 0648,Operations,Logistics,SUP-00101,11234.91,17362.02,0.545,39.05,Decline,1,19,22.649297359748665,14.200099528536539,18.65,32.99,55.64
PRD-00649,Product 0649,Security,Compliance,SUP-00159,11321.0,15687.57,0.386,88.79,Mature,0,41,37.105279469025945,16.679166920112493,32.17,82.88,119.99
PRD-00650,Product 0650,Finance,Planning,SUP-00071,6445.27,8262.17,0.282,80.66,Decline,1,43,37.51056692299403,17.83073610424137,35.22,88.99,126.5
PRD-00651,Product 0651,Automation,Scheduling,SUP-00081,16815.47,25745.16,0.531,73.86,Growth,1,14,32.19732606351929,17.89852367038447,20.17,35.2,67.4
PRD-00652,Product 0652,Security,Compliance,SUP-00013,14679.21,17647.91,0.202,53.92,Mature,1,29,25.321922984155943,12.552010627087569,20.36,44.84,70.16
PRD-00653,Product 0653,Finance,Revenue Ops,SUP-00025,4543.83,6085.33,0.339,78.7,Mature,1,11,35.38383411497722,18.56626027513614,18.55,31.52,66.9
PRD-00654,Product 0654,Operations,Procurement,SUP-00005,4801.91,7116.69,0.482,94.39,Decline,1,45,39.53596159648296,19.68795486723845,39.79,99.09,138.63
PRD-00655,Product 0655,Finance,Revenue Ops,SUP-00075,13372.1,16722.13,0.251,81.75,Growth,1,8,35.74390680405043,17.944641170235876,15.29,24.82,60.56
PRD-00656,Product 0656,Automation,RPA,SUP-00080,6368.22,9865.0,0.549,67.7,Mature,1,18,30.95665323193176,14.936586839698501,19.09,37.66,68.62
PRD-00657,Product 0657,Automation,Integration,SUP-00015,14819.81,20078.06,0.355,63.84,Growth,1,40,33.000310256685204,13.728886630340355,26.16,70.16,103.16
PRD-00658,Product 0658,Security,IAM,SUP-00068,16506.63,22245.09,0.348,52.68,Mature,1,17,27.44777590865947,11.839461671489751,14.71,30.26,57.71
PRD-00659,Product 0659,Security,IAM,SUP-00135,2144.53,3426.13,0.598,65.39,Intro,0,37,32.21177878357294,14.264443718873093,26.14,65.87,98.08
PRD-00660,Product 0660,Security,IAM,SUP-00139,9411.0,11712.86,0.245,72.89,Growth,1,41,36.317683749620095,16.767831129153024,32.34,81.97,118.29
PRD-00661,Product 0661,Security,Threat Detection,SUP-00103,15990.17,21938.52,0.372,64.39,Intro,1,14,29.674336348464276,16.408708894626788,18.5,32.35,62.02
PRD-00662,Product 0662,Automation,Workflow,SUP-00122,9962.02,13995.95,0.405,62.39,Growth,1,19,30.107388599112387,13.7209333264918,18.02,37.09,67.2
PRD-00663,Product 0663,Finance,Planning,SUP-00084,2683.17,3280.46,0.223,62.62,Mature,1,11,27.64009813131644,12.824384475791215,12.81,22.94,50.58
