campaign_id,campaign_name,start_date,end_date,budget,leads_generated,conversion_rate,attributed_revenue,campaign_start_year,campaign_start_month,campaign_start_quarter,campaign_start_dayofweek,campaign_start_day,campaign_start_is_month_start,campaign_start_is_month_end,campaign_duration_days,cost_per_lead,revenue_per_budget,channel_frequency,target_segment_frequency,channel_target_encoded,target_segment_target_encoded,channel_Content,channel_Email,channel_Events,channel_Partner,channel_Search,channel_Social,target_segment_Enterprise,target_segment_Mid-Market,target_segment_SMB,budget_standard_scaled,leads_generated_standard_scaled,conversion_rate_standard_scaled,attributed_revenue_standard_scaled,cost_per_lead_standard_scaled
MKT-01878,Campaign 1878,2024-04-14 00:00:00+00:00,2024-05-23 00:00:00+00:00,326569,3425,0.0306,1860464.47,2024,4,2,6,14,0,0,39,95.34861313868613,5.697002685496786,0.17791666666666667,0.4225,2915925.030689836,2841772.1179897054,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.5524804670298749,-0.6953255285690062,-0.699481927540857,-0.5398486535734961,0.5893275766957237
MKT-01879,Campaign 1879,2025-01-26 00:00:00+00:00,2025-03-30 00:00:00+00:00,57819,1196,0.0126,254000.29,2025,1,1,6,26,0,0,63,48.34364548494983,4.393024611286948,0.15833333333333333,0.3254166666666667,2745646.1699524573,2755334.291556837,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.5980394629400183,-1.179426020428627,-1.8073364824857174,-1.4530203968041235,-1.224192934918271
MKT-01880,Campaign 1880,2025-03-17 00:00:00+00:00,2025-05-24 00:00:00+00:00,530957,11371,0.0624,3134036.97,2025,3,1,0,17,0,0,68,46.69395831501187,5.90261917631748,0.15958333333333333,0.4225,2694009.023235263,2841772.1179897054,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.24268125224857123,1.0304091095272463,1.257727786195063,0.1840955429012667,-1.2878402826298512
MKT-01881,Campaign 1881,2024-04-09 00:00:00+00:00,2024-06-01 00:00:00+00:00,626104,5585,0.0564,3562819.38,2024,4,2,1,9,0,0,53,112.10456580125336,5.6904593805501955,0.17791666666666667,0.2520833333333333,2915925.030689836,2828093.8678722903,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.6128460960955011,-0.22621065085847195,0.8884429345467764,0.42783081299383074,1.2357967769097862
MKT-01882,Campaign 1882,2023-01-12 00:00:00+00:00,2023-02-19 00:00:00+00:00,74773,1068,0.0571,513446.12,2023,1,1,3,12,0,0,38,70.0121722846442,6.86673157423134,0.16875,0.4225,2935005.225015562,2841772.1179897054,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.5320807384129091,-1.2072254205892514,0.9315261672390764,-1.30554210017941,-0.3881894278595928
MKT-01883,Campaign 1883,2024-05-01 00:00:00+00:00,2024-07-26 00:00:00+00:00,245946,4785,0.0562,1343435.11,2024,5,2,2,1,1,0,86,51.39937304075235,5.462317378611566,0.16791666666666666,0.4225,2855926.099785614,2841772.1179897054,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.8661403848987622,-0.39995690186237354,0.8761334394918335,-0.8337466488419717,-1.106298489352974
MKT-01884,Campaign 1884,2025-03-25 00:00:00+00:00,2025-04-15 00:00:00+00:00,124393,1379,0.0436,961391.08,2025,3,1,1,25,0,0,21,90.20522117476432,7.728659008143545,0.15833333333333333,0.2520833333333333,2745646.1699524573,2828093.8678722903,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.3390365063122158,-1.1396815655114845,0.1006352510304312,-1.0509141507441642,0.39088797995873137
MKT-01885,Campaign 1885,2023-05-09 00:00:00+00:00,2023-06-19 00:00:00+00:00,229373,1878,0.0518,1037114.46,2023,5,2,1,9,0,0,41,122.13684771033014,4.521519359296866,0.15958333333333333,0.4225,2694009.023235263,2841772.1179897054,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.9306168471842275,-1.031307341447801,0.6053245482830898,-1.007870271036921,1.6228569096691496
MKT-01886,Campaign 1886,2024-10-24 00:00:00+00:00,2024-11-14 00:00:00+00:00,305718,3420,0.0275,1843652.42,2024,10,4,3,24,0,0,21,89.39122807017544,6.030565488456682,0.16875,0.4225,2935005.225015562,2841772.1179897054,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.6336002833041907,-0.6964114426377807,-0.8902791008924718,-0.5494052245801279,0.35948293353132593
MKT-01887,Campaign 1887,2025-12-24 00:00:00+00:00,2026-02-22 00:00:00+00:00,843160,9456,0.0353,6482076.9,2025,12,4,2,24,0,0,60,89.16666666666667,7.6878373025285835,0.1675,0.2520833333333333,2698290.221362763,2828093.8678722903,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.4572920622955834,0.6145040211866569,-0.41020879374969904,2.0872412820635606,0.3508190256146142
MKT-01888,Campaign 1888,2025-08-28 00:00:00+00:00,2025-10-23 00:00:00+00:00,446426,3882,0.0602,2099641.25,2025,8,3,3,28,0,0,56,114.99896960329727,4.703223490567305,0.16791666666666666,0.3254166666666667,2855926.099785614,2755334.291556837,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.08618255234037883,-0.5960729826830274,1.1223233405906912,-0.4038920104985858,1.3474671157251972
MKT-01889,Campaign 1889,2023-08-17 00:00:00+00:00,2023-10-05 00:00:00+00:00,573934,10845,0.0745,2596893.42,2023,8,3,3,17,0,0,49,52.92153065928999,4.524724828987305,0.15833333333333333,0.2520833333333333,2745646.1699524573,2828093.8678722903,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.40988121119640464,0.916170949492181,2.0024522370191082,-0.12123607794980512,-1.047571418557764
MKT-01890,Campaign 1890,2025-05-02 00:00:00+00:00,2025-08-01 00:00:00+00:00,211554,2472,0.0473,1355957.74,2025,5,2,4,2,0,0,91,85.58009708737865,6.409511235901944,0.15958333333333333,0.3254166666666667,2694009.023235263,2755334.291556837,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.9999408127586381,-0.9023007500774041,0.32836090954687486,-0.8266283377029507,0.21244391713067937
MKT-01891,Campaign 1891,2023-12-04 00:00:00+00:00,2024-02-16 00:00:00+00:00,559857,9878,0.004,3481380.13,2023,12,4,0,4,0,0,74,56.677161368698115,6.218338129200849,0.15833333333333333,0.3254166666666667,2745646.1699524573,2755334.291556837,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3551153172971411,0.706155168591215,-2.336644769848262,0.3815378281792581,-0.9026736840091121
MKT-01892,Campaign 1892,2024-10-08 00:00:00+00:00,2024-12-01 00:00:00+00:00,304503,3155,0.0477,2598215.38,2024,10,4,1,8,0,0,54,96.51442155309033,8.532642962466708,0.16875,0.4225,2935005.225015562,2841772.1179897054,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.638327182578724,-0.753964888282823,0.3529798996567605,-0.12048462856630184,0.6343061731646895
MKT-01893,Campaign 1893,2025-02-11 00:00:00+00:00,2025-04-26 00:00:00+00:00,414654,4817,0.0647,3196219.96,2025,2,1,1,11,0,0,74,86.08137845131824,7.708161406859695,0.17791666666666667,0.2520833333333333,2915925.030689836,2828093.8678722903,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.20978999575640514,-0.39300705182221746,1.3992869793269063,0.21944258025481198,0.23178408649939583
MKT-01894,Campaign 1894,2025-06-17 00:00:00+00:00,2025-09-15 00:00:00+00:00,170666,1523,0.0371,839703.62,2025,6,2,1,17,0,0,90,112.05909389363099,4.920157617803195,0.15958333333333333,0.3254166666666667,2694009.023235263,2755334.291556837,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.1590136173159364,-1.1084072403307823,-0.2994233382552128,-1.1200856588057428,1.2340424041000257
MKT-01895,Campaign 1895,2024-03-16 00:00:00+00:00,2024-05-20 00:00:00+00:00,593101,6790,0.0259,2369597.95,2024,3,1,5,16,0,0,65,87.34918998527246,3.9952688496562985,0.16791666666666666,0.3254166666666667,2855926.099785614,2755334.291556837,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.48444950617169663,0.035494639716154824,-0.988755061332015,-0.25043895912971703,0.2806981127492153
MKT-01896,Campaign 1896,2023-07-15 00:00:00+00:00,2023-10-07 00:00:00+00:00,109370,1229,0.0574,503681.62,2023,7,3,5,15,0,0,84,88.99104963384866,4.60529962512572,0.15958333333333333,0.3254166666666667,2694009.023235263,2755334.291556837,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.3974827678770831,-1.172258987574716,0.9499904098214909,-1.3110925914992821,0.34404346321979706
MKT-01897,Campaign 1897,2025-10-06 00:00:00+00:00,2025-11-28 00:00:00+00:00,390385,4957,0.0363,2133634.51,2025,10,4,0,6,0,0,53,78.75428686705669,5.46546232565288,0.15833333333333333,0.4225,2745646.1699524573,2841772.1179897054,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.30420737723265917,-0.3626014578965347,-0.3486613184749845,-0.38456902472725557,-0.050905840582734396
MKT-01898,Campaign 1898,2024-03-31 00:00:00+00:00,2024-06-21 00:00:00+00:00,396761,9929,0.0362,1470026.03,2024,3,1,6,31,0,1,82,39.959814684258234,3.7050668538490426,0.15958333333333333,0.2520833333333333,2694009.023235263,2828093.8678722903,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.2794018547845733,0.7172314920927138,-0.3548160660024557,-0.761787838597246,-1.5476534090315182
MKT-01899,Campaign 1899,2024-05-13 00:00:00+00:00,2024-06-19 00:00:00+00:00,357211,4616,0.0153,1677370.41,2024,5,2,0,13,0,0,37,77.38539861351819,4.695741200578929,0.1675,0.4225,2698290.221362763,2841772.1179897054,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.43326923446176835,-0.43666079738694774,-1.6411582992439884,-0.6439258711217722,-0.10371955474560758
MKT-01900,Campaign 1900,2024-09-03 00:00:00+00:00,2024-10-21 00:00:00+00:00,217341,5586,0.0156,1671915.01,2024,9,3,1,3,0,0,48,38.90816326530612,7.692589111120313,0.1675,0.4225,2698290.221362763,2841772.1179897054,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.9774267665843795,-0.22599346804471707,-1.622694056661574,-0.6470269157575887,-1.5882276613826103
MKT-01901,Campaign 1901,2023-05-29 00:00:00+00:00,2023-08-08 00:00:00+00:00,127152,1408,0.0554,818105.47,2023,5,2,0,29,0,0,71,90.30681818181819,6.434074729457657,0.15833333333333333,0.3254166666666667,2745646.1699524573,2755334.291556837,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.3283027490295514,-1.1333832639125931,0.8268954592720619,-1.1323628203706255,0.3948077413245524
MKT-01902,Campaign 1902,2025-06-06 00:00:00+00:00,2025-08-03 00:00:00+00:00,605976,10790,0.0222,2070313.37,2025,6,2,4,6,0,0,58,56.16088971269694,3.416494003062828,0.1675,0.2520833333333333,2698290.221362763,2828093.8678722903,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5345390766734384,0.9042258947356628,-1.2164807198484584,-0.4205630272808328,-0.9225922008054668
MKT-01903,Campaign 1903,2025-11-21 00:00:00+00:00,2026-01-01 00:00:00+00:00,861277,23795,0.0703,2799688.77,2025,11,4,4,21,0,0,41,36.19571338516495,3.2506252576116625,0.16791666666666666,0.3254166666666667,2855926.099785614,2755334.291556837,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.5277753825891798,3.7286883876178383,1.7439528408653078,-0.005959941958671274,-1.6928779513391428
MKT-01904,Campaign 1904,2023-08-16 00:00:00+00:00,2023-10-18 00:00:00+00:00,223195,2155,0.0739,1195016.33,2023,8,3,2,16,0,0,63,103.5707656612529,5.3541357557292955,0.1675,0.3254166666666667,2698290.221362763,2755334.291556837,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.954652060120908,-0.9711477020377001,1.9655237518542794,-0.9181131960380399,0.9065502659896786
MKT-01905,Campaign 1905,2025-02-25 00:00:00+00:00,2025-03-21 00:00:00+00:00,118540,1835,0.0253,407270.63,2025,2,1,1,25,0,0,24,64.59945504087193,3.435723215792138,0.16791666666666666,0.3254166666666667,2855926.099785614,2755334.291556837,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.3618073223236096,-1.0406462024392606,-1.0256835464968437,-1.3658960492426666,-0.5970199884390237
MKT-01906,Campaign 1906,2025-03-22 00:00:00+00:00,2025-04-05 00:00:00+00:00,189607,2025,0.031,933019.83,2025,3,1,5,22,0,0,14,93.63308641975308,4.9208089891196,0.1675,0.4225,2698290.221362763,2841772.1179897054,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0853245645102285,-0.999381467825834,-0.6748629374309711,-1.06704138479188,0.5231400427328182
MKT-01907,Campaign 1907,2024-02-23 00:00:00+00:00,2024-04-19 00:00:00+00:00,286176,2955,0.0533,1284355.42,2024,2,1,4,23,0,0,56,96.84467005076142,4.4879913759364864,0.17791666666666667,0.2520833333333333,2915925.030689836,2828093.8678722903,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.7096274978086596,-0.7974014510337984,0.6976457611951616,-0.8673296593930225,0.6470476439996051
MKT-01908,Campaign 1908,2023-11-14 00:00:00+00:00,2023-12-01 00:00:00+00:00,349718,4374,0.0664,2065206.57,2023,11,4,1,14,0,0,17,79.95381801554642,5.905348223425732,0.15958333333333333,0.4225,2694009.023235263,2841772.1179897054,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.4624203918807626,-0.48921903831562796,1.5039176872939213,-0.4234659151985268,-0.004626171630912549
MKT-01909,Campaign 1909,2024-06-06 00:00:00+00:00,2024-06-21 00:00:00+00:00,288396,8220,0.0447,1820379.09,2024,6,2,3,6,0,0,15,35.08467153284671,6.31208161694337,0.1675,0.4225,2698290.221362763,2841772.1179897054,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.7009906941959322,0.3460660633856289,0.1683374738326169,-0.5626346184200088,-1.735743573613017
MKT-01910,Campaign 1910,2023-08-17 00:00:00+00:00,2023-11-13 00:00:00+00:00,111395,1041,0.0316,783021.98,2023,8,3,3,17,0,0,88,107.00768491834775,7.029238116612056,0.15833333333333333,0.4225,2745646.1699524573,2841772.1179897054,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.3896046024195277,-1.213089356560633,-0.6379344522661423,-1.1523055318986934,1.039151645814417
MKT-01911,Campaign 1911,2024-05-03 00:00:00+00:00,2024-06-15 00:00:00+00:00,696445,10151,0.0358,3881332.51,2024,5,2,4,3,0,0,43,68.6085114767018,5.573063931825198,0.1675,0.4225,2698290.221362763,2841772.1179897054,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8865043857003956,0.7654460767462964,-0.3794350561123418,0.6088850772500953,-0.4423447181111297
MKT-01912,Campaign 1912,2024-04-03 00:00:00+00:00,2024-05-21 00:00:00+00:00,55334,956,0.0438,362943.43,2024,4,2,2,3,0,0,48,57.88075313807531,6.559139588679654,0.16875,0.3254166666666667,2935005.225015562,2755334.291556837,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.607707236353364,-1.2315498957297975,0.11294474608537401,-1.3910932164129501,-0.8562373503548791
MKT-01913,Campaign 1913,2024-05-29 00:00:00+00:00,2024-07-12 00:00:00+00:00,307081,3014,0.0334,2042863.75,2024,5,2,2,29,0,0,44,101.88487060384871,6.652524089735282,0.1675,0.3254166666666667,2698290.221362763,2755334.291556837,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.6282975971221423,-0.7845876650222607,-0.5271489967716565,-0.4361663738468411,0.8415059649372102
MKT-01914,Campaign 1914,2023-08-15 00:00:00+00:00,2023-11-02 00:00:00+00:00,708102,6677,0.0615,3578261.58,2023,8,3,1,15,0,0,79,106.05092107233787,5.053313759882051,0.15833333333333333,0.3254166666666667,2745646.1699524573,2755334.291556837,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9318553855713707,0.010952981761853726,1.2023350584478203,0.4366087122267387,1.0022382950321898
MKT-01915,Campaign 1915,2025-12-30 00:00:00+00:00,2026-02-14 00:00:00+00:00,561985,5196,0.0309,2719151.14,2025,12,4,1,30,0,0,46,108.1572363356428,4.838476365027536,0.1675,0.2520833333333333,2698290.221362763,2828093.8678722903,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3633941993187105,-0.3106947654091191,-0.6810176849584426,-0.05174041369179338,1.0835030235193608
MKT-01916,Campaign 1916,2024-05-16 00:00:00+00:00,2024-06-08 00:00:00+00:00,173789,1667,0.0493,1205474.64,2024,5,2,3,16,0,0,23,104.25254949010198,6.936426586262651,0.17791666666666667,0.2520833333333333,2915925.030689836,2828093.8678722903,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-1.1468637354769509,-1.07713291515008,0.4514558600963035,-0.9121683182792677,0.9328544848801738
MKT-01917,Campaign 1917,2024-09-10 00:00:00+00:00,2024-11-22 00:00:00+00:00,124865,2415,0.0542,557515.81,2024,9,3,1,10,0,0,73,51.70393374741201,4.464948624514476,0.15833333333333333,0.2520833333333333,2745646.1699524573,2828093.8678722903,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.3372002129314917,-0.914680170461432,0.7530384889424045,-1.2804913109106861,-1.0945480911263932
MKT-01918,Campaign 1918,2024-09-15 00:00:00+00:00,2024-10-19 00:00:00+00:00,569681,5428,0.0422,2019884.65,2024,9,3,6,15,0,0,34,104.95228445099484,3.5456415959106935,0.16791666666666666,0.4225,2855926.099785614,2841772.1179897054,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3933351185094992,-0.2603083526179876,0.014468785645831029,-0.44922851682277165,0.9598512847422781
MKT-01919,Campaign 1919,2024-03-31 00:00:00+00:00,2024-05-08 00:00:00+00:00,25896,454,0.0384,90642.94,2024,3,1,6,31,0,1,38,57.03964757709251,3.500267995057152,0.16875,0.4225,2935005.225015562,2841772.1179897054,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.722234364619793,-1.3405756682347458,-0.21941162039808426,-1.5458785619136848,-0.8886884350681278
MKT-01920,Campaign 1920,2024-03-03 00:00:00+00:00,2024-03-21 00:00:00+00:00,292834,4678,0.0416,1486625.17,2024,3,1,6,3,0,0,18,62.5981188542112,5.0766822500119515,0.16791666666666666,0.4225,2855926.099785614,2841772.1179897054,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.6837248678746327,-0.4231954629341454,-0.022459699518997858,-0.752352293255719,-0.6742344703610439
MKT-01921,Campaign 1921,2023-08-09 00:00:00+00:00,2023-10-30 00:00:00+00:00,774774,13280,0.0281,6717411.42,2023,8,3,2,9,0,0,82,58.341415662650604,8.670155968062945,0.16875,0.2520833333333333,2935005.225015562,2828093.8678722903,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.191239606502798,1.4450111009853066,-0.8533506157276431,2.2210138470209335,-0.8384643153130654
MKT-01922,Campaign 1922,2025-12-17 00:00:00+00:00,2026-02-28 00:00:00+00:00,312364,5712,0.0544,1864130.01,2025,12,4,2,17,0,0,73,54.68557422969187,5.967813224315222,0.1675,0.4225,2698290.221362763,2841772.1179897054,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.6077443387950975,-0.19862843351160256,0.7653479839973473,-0.5377650294296439,-0.9795120333908367
MKT-01923,Campaign 1923,2025-06-01 00:00:00+00:00,2025-06-20 00:00:00+00:00,327923,3767,0.0399,1626514.24,2025,6,2,6,1,1,0,19,87.05149986726839,4.960049279861431,0.17791666666666667,0.2520833333333333,2915925.030689836,2828093.8678722903,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.5472127949165266,-0.6210490062648383,-0.12709040748601247,-0.672834338544266,0.2692127918979785
MKT-01924,Campaign 1924,2025-02-14 00:00:00+00:00,2025-03-20 00:00:00+00:00,160582,1773,0.038,1115370.84,2025,2,1,4,14,0,0,34,90.5707839819515,6.94580239379258,0.16875,0.3254166666666667,2935005.225015562,2755334.291556837,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.1982449360685241,-1.054111536892063,-0.2440306105079699,-0.9633865434610478,0.40499192858817873
MKT-01925,Campaign 1925,2024-12-23 00:00:00+00:00,2025-03-20 00:00:00+00:00,424245,4147,0.0245,1694534.15,2024,12,4,0,23,0,0,87,102.30166385338799,3.994234817145753,0.16791666666666666,0.4225,2855926.099785614,2841772.1179897054,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.17247666987817561,-0.538519537037985,-1.0749215267166152,-0.6341693869304116,0.8575864590822084
MKT-01926,Campaign 1926,2024-04-09 00:00:00+00:00,2024-06-23 00:00:00+00:00,225315,4264,0.0732,1817322.86,2024,4,2,1,9,0,0,75,52.84122889305816,8.065698510973526,0.15833333333333333,0.2520833333333333,2745646.1699524573,2828093.8678722903,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.946404301715961,-0.5131091478286645,1.9224405191619796,-0.5643718889496349,-1.0506695783363866
MKT-01927,Campaign 1927,2025-01-23 00:00:00+00:00,2025-03-06 00:00:00+00:00,37524,483,0.0557,329082.88,2025,1,1,3,23,0,0,42,77.68944099378882,8.76993071101162,0.15833333333333333,0.4225,2745646.1699524573,2841772.1179897054,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.6769961878590744,-1.3342773666358543,0.8453597018544763,-1.4103407650699318,-0.09198915431043354
MKT-01928,Campaign 1928,2025-12-24 00:00:00+00:00,2026-03-08 00:00:00+00:00,534102,6026,0.0186,3574549.85,2025,12,4,2,24,0,0,74,88.63292399601725,6.692635208256101,0.16791666666666666,0.3254166666666667,2855926.099785614,2755334.291556837,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.25491672403326854,-0.1304330299925712,-1.4380516308374307,0.43449883203351747,0.33022645147911406
MKT-01929,Campaign 1929,2023-05-02 00:00:00+00:00,2023-06-12 00:00:00+00:00,31955,470,0.051,123739.92,2023,5,2,1,2,0,0,41,67.98936170212765,3.8723179471131277,0.15833333333333333,0.4225,2745646.1699524573,2841772.1179897054,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.6986621154803716,-1.3371007432146678,0.5560865680633181,-1.5270650537766597,-0.46623242343246624
MKT-01930,Campaign 1930,2024-01-01 00:00:00+00:00,2024-01-23 00:00:00+00:00,548097,9974,0.0323,4593204.28,2024,1,1,0,1,1,0,22,54.952576699418486,8.380276264967698,0.17791666666666667,0.3254166666666667,2915925.030689836,2755334.291556837,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.3093636008621521,0.7270047187116832,-0.5948512195738422,1.013538472738548,-0.9692106869657569
MKT-01931,Campaign 1931,2023-07-12 00:00:00+00:00,2023-09-05 00:00:00+00:00,197959,4711,0.0275,756427.78,2023,7,3,2,12,0,0,55,42.020590108257274,3.8211335680620735,0.16875,0.2520833333333333,2935005.225015562,2828093.8678722903,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-1.0528315087563995,-0.41602843008023443,-0.8902791008924718,-1.1674226271169783,-1.4681456742579742
MKT-01932,Campaign 1932,2025-01-05 00:00:00+00:00,2025-02-10 00:00:00+00:00,276641,4607,0.0303,1091111.5,2025,1,1,6,5,0,0,36,60.047970479704794,3.944142408392104,0.1675,0.4225,2698290.221362763,2841772.1179897054,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.7467229583705322,-0.43861544271074165,-0.7179461701232712,-0.9771764206791159,-0.7726229304679587
MKT-01933,Campaign 1933,2023-12-16 00:00:00+00:00,2024-03-15 00:00:00+00:00,92899,1133,0.0503,670443.02,2023,12,4,5,16,0,0,90,81.99382171226831,7.216902442437486,0.16875,0.2520833333333333,2935005.225015562,2828093.8678722903,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-1.4615624040506123,-1.1931085376951842,0.513003335371018,-1.2162994425218927,0.07408015947491182
MKT-01934,Campaign 1934,2024-06-24 00:00:00+00:00,2024-08-18 00:00:00+00:00,207672,4140,0.0397,1506937.64,2024,6,2,0,24,0,0,55,50.16231884057971,7.25633518240302,0.17791666666666667,0.3254166666666667,2915925.030689836,2755334.291556837,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.015043547724678,-0.5400398167342692,-0.1393999025409553,-0.7408059582236985,-1.1540258526078022
MKT-01935,Campaign 1935,2023-03-15 00:00:00+00:00,2023-04-19 00:00:00+00:00,345265,3032,0.0412,1541790.13,2023,3,1,2,15,0,0,35,113.87368073878628,4.465526856182931,0.16791666666666666,0.3254166666666667,2855926.099785614,2755334.291556837,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.4797445749832291,-0.7806783743746729,-0.0470786896288835,-0.720994555364266,1.3040518228498856
MKT-01936,Campaign 1936,2025-09-30 00:00:00+00:00,2025-12-15 00:00:00+00:00,327711,3322,0.0465,2304626.13,2025,9,3,1,30,0,1,76,98.64870559903673,7.032495491454361,0.16875,0.4225,2935005.225015562,2841772.1179897054,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.5480375707570213,-0.7176953583857586,0.27912292932710314,-0.2873712672813166,0.7166499782588016
MKT-01937,Campaign 1937,2025-12-25 00:00:00+00:00,2026-03-16 00:00:00+00:00,903208,20448,0.057,7578868.19,2025,12,4,3,25,0,0,81,44.17097026604069,8.391055205445479,0.16791666666666666,0.3254166666666667,2855926.099785614,2755334.291556837,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.690905928663629,3.001777509980265,0.9253714197116053,2.710696710898251,-1.385180857589326
MKT-01938,Campaign 1938,2024-05-19 00:00:00+00:00,2024-08-03 00:00:00+00:00,97259,1827,0.079,765586.13,2024,5,2,6,19,0,0,76,53.234263820470716,7.871622471956323,0.15958333333333333,0.4225,2694009.023235263,2841772.1179897054,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-1.4446000329913817,-1.0423836649492997,2.2794158757553236,-1.1622166931542204,-1.035505715063592
MKT-01939,Campaign 1939,2024-10-17 00:00:00+00:00,2025-01-15 00:00:00+00:00,453053,11430,0.0378,2122925.85,2024,10,4,3,17,0,0,90,39.63718285214348,4.685822298936328,0.17791666666666667,0.3254166666666667,2915925.030689836,2755334.291556837,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.06040052642076387,1.0432228955387841,-0.2563401055629127,-0.3906562103872955,-1.5601010177513
MKT-01940,Campaign 1940,2023-02-15 00:00:00+00:00,2023-04-12 00:00:00+00:00,495477,4422,0.0352,2541729.0,2023,2,1,2,15,0,0,56,112.04816824966079,5.129862738330941,0.16791666666666666,0.3254166666666667,2855926.099785614,2755334.291556837,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.10464801252804329,-0.47879426325539387,-0.41636354127717023,-0.15259350888592874,1.233620876750225
